mode_ind,sc_y2017,av_par_car,av_par_act,av_kid_car,av_kid_act,sc_log_inc_k,sc_veh_per_driver,sc_non_work_dad,sc_non_work_mom,sc_age,sc_female,sc_has_lil_sib,sc_has_big_sib,sc_log_distance,sc_log_density
18,0.01,1,1,1,1,0.04722953221644475,0.01,0,0.01,0.09,0.01,0.01,0.01,-0.0033547273628812945,0.08006367567650247
17,0.01,1,1,1,1,0.04135166556742356,0.01,0,0.01,0.12,0,0,0.01,-0.00807436326962073,0.08853665428037451
17,0.01,1,1,1,1,0.04135166556742356,0.01,0,0,0.08,0,0.01,0,-0.010078579253996457,0.08853665428037451
17,0.01,1,1,1,1,0.04135166556742356,0.01,0,0,0.08,0,0.01,0,-0.010356374895067213,0.08853665428037451
17,0.01,1,1,1,1,0.03749504075930371,0.01,0,0,0.08,0.01,0.01,0,-0.0069715520195748415,0.08006367567650247
17,0.01,1,1,1,1,0.04722953221644475,0.01,0,0.01,0.07,0.01,0.01,0,-0.0015548490284039498,0.08853665428037451
27,0.01,1,1,1,1,0.03749504075930371,0.01,0,0.01,0.11,0.01,0.01,0,-0.01171182981502945,0.07313220387090301
27,0.01,1,1,1,1,0.03749504075930371,0.01,0,0.01,0.09,0.01,0.01,0.01,-0.011679623668029028,0.07313220387090301
27,0.01,1,1,1,1,0.03749504075930371,0.01,0,0.01,0.07,0.01,0,0.01,-0.011679623668029028,0.07313220387090301
17,0.01,1,1,1,1,0.04471638793363569,0.01,0,0.01,0.09,0,0,0,8.250122151174377e-4,0.07313220387090301
17,0.01,1,1,1,1,0.05639634988165727,0.01,0,0,0.07,0.01,0,0,-0.003797973613595865,0.05703782474656201
17,0.01,1,1,1,1,0.04722953221644475,0.005,0,0,0.08,0.01,0,0.01,-0.0022439433321586235,0.09740968623038354
17,0.01,1,1,1,1,0.04722953221644475,0.005,0,0,0.1,0,0.01,0,-0.0022439433321586235,0.09740968623038354
18,0.01,1,1,1,1,0.04471638793363569,0.016666666666666666,0,0,0.13,0,0.01,0,-0.010876723486297752,0.08853665428037451
18,0.01,1,1,1,1,0.04471638793363569,0.016666666666666666,0,0,0.11,0.01,0,0.01,-0.010876723486297752,0.08853665428037451
17,0.01,1,1,1,1,0.03749504075930371,0.006666666666666666,0,0.01,0.09,0,0,0,-0.014024237430497744,0.08853665428037451
17,0.01,1,1,1,1,0.04135166556742356,0.015,0.01,0,0.07,0,0,0,0.0019803085049913457,0.06620073206530357
17,0.01,1,1,1,1,0.029957322735539908,0.01,0.01,0.01,0.08,0.01,0.01,0,-0.009314043696842031,0.08006367567650247
27,0.01,1,1,1,1,0.04923623917106626,0.01,0,0.01,0.07,0.01,0,0,-0.01248273063222516,0.08006367567650247
27,0.01,1,1,1,1,0.05164785973923514,0.01,0,0,0.08,0.01,0.01,0,-0.009137938516755678,0.07313220387090301
17,0.01,1,1,1,1,0.04722953221644475,0.015,0,0,0.13,0.01,0.01,0,-0.01018877320649256,0.05703782474656201
17,0.01,1,1,1,1,0.04722953221644475,0.015,0,0,0.07,0,0,0.01,-0.01018877320649256,0.05703782474656201
17,0.01,1,1,1,1,0.04722953221644475,0.015,0,0,0.07,0,0,0.01,-0.01018877320649256,0.05703782474656201
17,0.01,1,1,1,1,0.025257286443082557,0.005,0,0.01,0.09,0,0.01,0,-0.0010314075891951337,0.05703782474656201
17,0.01,1,1,1,1,0.025257286443082557,0.005,0,0.01,0.07,0.01,0.01,0.01,-0.0010314075891951337,0.05703782474656201
27,0.01,1,1,1,1,0.034011973816621556,0.02,0.01,0,0.1,0.01,0,0.01,-0.008964881045779754,0.08006367567650247
17,0.01,1,1,1,1,0.04722953221644475,0.02,0,0,0.11,0,0.01,0,-0.0011991029667255755,0.05703782474656201
17,0.01,1,1,1,1,0.04722953221644475,0.02,0,0,0.1,0.01,0,0.01,-0.0013696585507315742,0.05703782474656201
28,0.01,1,1,1,1,0.04923623917106626,0.006666666666666666,0.01,0,0.12,0,0,0,-0.009996723408132062,0.08853665428037451
17,0.01,1,1,1,1,0.04471638793363569,0.01,0,0,0.11,0.01,0.01,0,-0.008096809968158968,0.08853665428037451
17,0.01,1,1,1,1,0.04471638793363569,0.01,0,0,0.08,0.01,0,0.01,-0.007592869830644903,0.08853665428037451
27,0.01,1,1,1,1,0.034011973816621556,0.04,0,0,0.1,0.01,0.01,0,-0.007528971849657193,0.08853665428037451
27,0.01,1,1,1,1,0.034011973816621556,0.04,0,0,0.08,0,0.01,0.01,-0.007528971849657193,0.08853665428037451
17,0.01,1,1,1,1,0.05164785973923514,0.005,0,0,0.09,0,0,0,0.0015614868248993137,0.06620073206530357
17,0.01,1,1,1,1,0.029957322735539908,0.01,0,0,0.13,0,0.01,0,-0.005780343734594406,0.10308952660644292
17,0.01,1,1,1,1,0.029957322735539908,0.01,0,0,0.11,0.01,0,0.01,-0.005780343734594406,0.10308952660644292
28,0.01,1,1,1,1,0.05164785973923514,0.01,0,0,0.08,0,0,0,-0.0063676684712383755,0.08853665428037451
28,0.01,1,1,1,1,0.05164785973923514,0.01,0,0,0.08,0,0,0,-0.0063676684712383755,0.08853665428037451
17,0.01,1,1,1,1,0.04135166556742356,0.01,0,0,0.09,0.01,0.01,0.01,-0.018643301620628903,0.07313220387090301
17,0.01,1,1,1,1,0.04135166556742356,0.01,0,0,0.07,0,0,0.01,-0.014961092271270973,0.05703782474656201
18,0.01,1,1,1,1,0.05164785973923514,0.006666666666666666,0,0,0.1,0.01,0,0.01,-0.012694006096483912,0.08006367567650247
28,0.01,1,1,1,1,0.04722953221644475,0.01,0,0,0.1,0,0,0.01,-0.004246479275249383,0.08853665428037451
17,0.01,1,1,1,1,0.05639634988165727,0.01,0,0.01,0.09,0,0,0.01,0.001881379421153945,0.08853665428037451
17,0.01,1,1,1,1,0.04471638793363569,0.01,0,0,0.12,0.01,0,0,-0.00867500567704723,0.09740968623038354
17,0.01,1,1,1,1,0.04471638793363569,0.01,0.01,0.01,0.12,0.01,0.01,0,-0.005887871652357024,0.08006367567650247
17,0.01,1,1,1,1,0.04471638793363569,0.01,0.01,0.01,0.1,0.01,0,0.01,-0.0028901629546491756,0.08006367567650247
27,0.01,1,1,1,1,0.04471638793363569,0.01,0,0,0.12,0,0.01,0,0.0017395330712343799,0.08853665428037451
27,0.01,1,1,1,1,0.04471638793363569,0.01,0,0,0.08,0.01,0,0.01,0.0017395330712343799,0.08853665428037451
17,0.01,1,1,1,1,0.034011973816621556,0.01,0,0.01,0.09,0.01,0,0.01,-0.0033547273628812945,0.08853665428037451
18,0.01,1,1,1,1,0.05164785973923514,0.01,0,0,0.07,0.01,0,0,-0.011679623668029028,0.08853665428037451
28,0.01,1,1,1,1,0.029957322735539908,0.005,0,0,0.1,0,0.01,0.01,-0.017037485919053418,0.07313220387090301
17,0.01,1,1,1,1,0.05164785973923514,0.015,0,0,0.08,0.01,0.01,0,-0.00843970070294529,0.08853665428037451
18,0.01,1,1,1,1,0.03749504075930371,0.005,0,0.01,0.09,0,0.01,0,-0.013862943611198907,0.08853665428037451
17,0.01,1,1,1,1,0.03749504075930371,0.005,0,0.01,0.07,0,0.01,0.01,-0.0013696585507315742,0.08853665428037451
17,0.01,1,1,1,1,0.04722953221644475,0.01,0,0.01,0.09,0.01,0,0.01,-0.004369557751995352,0.06620073206530357
17,0.01,1,1,1,1,0.04471638793363569,0.01,0,0.01,0.07,0.01,0.01,0,-0.0084629836005412,0.06620073206530357
28,0.01,1,1,1,1,0.05164785973923514,0.02,0,0.01,0.12,0,0,0.01,-0.0024462258299133392,0.08853665428037451
17,0.01,1,1,1,1,0.034011973816621556,0.015,0,0.01,0.14,0,0,0,-2.3268626939354332e-4,0.08853665428037451
17,0.01,1,1,1,1,0.04471638793363569,0.013333333333333332,0,0.01,0.1,0.01,0.01,0.01,0.0011332868530700326,0.07313220387090301
17,0.01,1,1,1,1,0.016094379124341,0.03,0,0,0.13,0.01,0,0,-0.004462871026284195,0.09740968623038354
18,0.01,1,1,1,1,0.034011973816621556,0.01,0,0.01,0.08,0,0,0,-0.01771956841931875,0.09740968623038354
18,0.01,1,1,1,1,0.05164785973923514,0.01,0,0.01,0.08,0.01,0.01,0,-0.014784096500276962,0.08006367567650247
17,0.01,1,1,1,1,0.04923623917106626,0.01,0,0,0.14,0.01,0,0.01,-0.0018512548412668891,0.08853665428037451
18,0.01,1,1,1,1,0.05164785973923514,0.01,0,0.01,0.1,0.01,0.01,0,-0.011583622930738837,0.09740968623038354
17,0.01,1,1,1,1,0.05164785973923514,0.016666666666666666,0,0.01,0.14,0,0.01,0,-0.00843970070294529,0.07313220387090301
28,0.01,1,1,1,1,0.04471638793363569,0.01,0,0,0.11,0,0,0,-0.010356374895067213,0.07313220387090301
17,0.01,1,1,1,1,0.025257286443082557,0.005,0.01,0,0.13,0.01,0,0,-0.004079682383262829,0.06620073206530357
28,0.01,1,1,1,1,0.05639634988165727,0.01,0,0,0.09,0,0,0.01,-0.014610179073158272,0.08853665428037451
17,0.01,1,1,1,1,0.034011973816621556,0.01,0,0.01,0.13,0.01,0,0,3.8258712117090267e-4,0.08853665428037451
17,0.01,1,1,1,1,0.05164785973923514,0.01,0,0,0.07,0,0,0,6.20353909194527e-4,0.08853665428037451
17,0.01,1,1,1,1,0.03749504075930371,0.01,0,0,0.1,0.01,0.01,0,-0.0037542098675978765,0.08853665428037451
28,0.01,1,1,1,1,0.04722953221644475,0.01,0,0.01,0.12,0,0,0,-0.006405547304407747,0.07313220387090301
18,0.01,1,1,1,1,0.04135166556742356,0.015,0,0.01,0.09,0,0.01,0,-0.009888614247089905,0.09740968623038354
17,0.01,1,1,1,1,0.04471638793363569,0.015,0,0.01,0.12,0,0.01,0,-0.015511690043101246,0.08006367567650247
17,0.01,1,1,1,1,0.04923623917106626,0.01,0,0.01,0.14,0,0.01,0,0.002143046026470055,0.08006367567650247
17,0.01,1,1,1,1,0.04722953221644475,0.01,0,0,0.09,0,0,0,-3.666398437159147e-4,0.08853665428037451
17,0.01,1,1,1,1,0.05639634988165727,0.01,0.01,0,0.1,0,0,0,0.001881379421153945,0.08853665428037451
18,0.01,1,1,1,1,0.04722953221644475,0.01,0,0,0.1,0,0.01,0,-0.007874578600311866,0.07313220387090301
17,0.01,1,1,1,1,0.05639634988165727,0.01,0,0,0.09,0.01,0.01,0,-0.002218943319137778,0.08853665428037451
17,0.01,1,1,1,1,0.05639634988165727,0.01,0,0,0.08,0.01,0.01,0.01,-0.002218943319137778,0.08853665428037451
17,0.01,1,1,1,1,0.04135166556742356,0.01,0,0,0.13,0.01,0.01,0,0.0020375683751401963,0.08853665428037451
17,0.01,1,1,1,1,0.04135166556742356,0.01,0,0,0.11,0.01,0.01,0.01,0.0020375683751401963,0.08853665428037451
17,0.01,1,1,1,1,0.04135166556742356,0.01,0,0,0.1,0,0.01,0.01,0.0020375683751401963,0.08853665428037451
28,0.01,1,1,1,1,0.04923623917106626,0.025,0,0,0.1,0.01,0,0.01,-0.005780343734594406,0.08853665428037451
17,0.01,1,1,1,1,0.03749504075930371,0.01,0,0,0.09,0.01,0.01,0,-0.0030516738679280046,0.07313220387090301
28,0.01,1,1,1,1,0.04135166556742356,0.01,0.01,0.01,0.11,0,0.01,0.01,-0.010328245481301066,0.03912023005428146
17,0.01,1,1,1,1,0.05164785973923514,0.01,0,0,0.1,0.01,0.01,0,-0.00164874643190234,0.07313220387090301
17,0.01,1,1,1,1,0.05164785973923514,0.01,0,0,0.08,0.01,0,0.01,-0.00164874643190234,0.07313220387090301
28,0.01,1,1,1,1,0.04135166556742356,0.003333333333333333,0,0,0.13,0.01,0,0.01,-0.009493305859523552,0.08853665428037451
28,0.01,1,1,1,1,0.034011973816621556,0.01,0,0,0.11,0,0,0,-0.0031608154697347897,0.08006367567650247
17,0.01,1,1,1,1,0.029957322735539908,0.01,0,0,0.08,0,0,0,0.002110709700799406,0.08006367567650247
17,0.01,1,1,1,1,0.04471638793363569,0.03,0,0,0.08,0,0.01,0,-9.651090038084373e-4,0.09740968623038354
17,0.01,1,1,1,1,0.04471638793363569,0.02,0,0.01,0.09,0.01,0.01,0,-0.003024573580339353,0.05703782474656201
28,0.01,1,1,1,1,0.05164785973923514,0.015,0,0,0.12,0,0.01,0,0.0021511137961694547,0.08006367567650247
28,0.01,1,1,1,1,0.05164785973923514,0.015,0,0,0.1,0.01,0,0.01,-0.009493305859523552,0.08006367567650247
28,0.01,1,1,1,1,0.04135166556742356,0.01,0,0,0.12,0,0.01,0.01,-0.008915981192837836,0.10308952660644292
17,0.01,1,1,1,1,0.034011973816621556,0.01,0,0.01,0.1,0,0,0,-0.003624056186477175,0.08853665428037451
17,0.01,1,1,1,1,0.034011973816621556,0.02,0,0,0.13,0.01,0.01,0.01,-0.002033409240180301,0.07313220387090301
17,0.01,1,1,1,1,0.034011973816621556,0.02,0,0,0.1,0.01,0.01,0.01,-0.002033409240180301,0.07313220387090301
17,0.01,1,1,1,1,0.034011973816621556,0.02,0,0,0.08,0.01,0,0.01,-0.002033409240180301,0.07313220387090301
17,0.01,1,1,1,1,0.04923623917106626,0.01,0.01,0,0.09,0,0.01,0,-0.0017793120849266177,0.08853665428037451
17,0.01,1,1,1,1,0.04923623917106626,0.01,0.01,0,0.07,0,0,0.01,-0.0017793120849266177,0.08853665428037451
17,0.01,1,1,1,1,0.04923623917106626,0.01,0.01,0,0.09,0.01,0,0,-9.431067947124129e-4,0.08006367567650247
17,0.01,1,1,1,1,0.04923623917106626,0.01,0,0,0.08,0,0.01,0,-0.007113111511876165,0.08006367567650247
17,0.01,1,1,1,1,0.04923623917106626,0.03,0,0,0.13,0.01,0,0,-0.0023572233352106985,0.07313220387090301
28,0.01,1,1,1,1,0.04135166556742356,0.01,0.01,0,0.14,0.01,0,0,-0.014146938356415886,0.08853665428037451
17,0.01,1,1,1,1,0.05639634988165727,0.01,0,0,0.09,0,0.01,0,-9.651090038084373e-4,0.08006367567650247
17,0.01,1,1,1,1,0.05639634988165727,0.01,0,0,0.08,0.01,0.01,0.01,5.732506661926935e-4,0.08006367567650247
17,0.01,1,1,1,1,0.04471638793363569,0.01,0,0,0.1,0,0,0.01,-0.008580218237501793,0.08853665428037451
18,0.01,1,1,1,1,0.04722953221644475,0.01,0,0.01,0.09,0.01,0,0,-0.021541650878757722,0.09740968623038354
17,0.01,1,1,1,1,0.03749504075930371,0.02,0,0,0.12,0,0.01,0,-2.1223636451626687e-4,0.08853665428037451
17,0.01,1,1,1,1,0.04471638793363569,0.005,0,0.01,0.09,0,0,0,0.0011243542932978818,0.08853665428037451
17,0.01,1,1,1,1,0.05639634988165727,0.01,0,0.01,0.13,0,0,0.01,-0.0070319751641344675,0.08853665428037451
28,0.01,1,1,1,1,0.029957322735539908,0.005,0,0,0.13,0,0.01,0,-0.004140014391304507,0.08853665428037451
18,0.01,1,1,1,1,0.029957322735539908,0.005,0,0,0.12,0.01,0.01,0.01,-0.014354846053106624,0.08853665428037451
17,0.01,1,1,1,1,0.04722953221644475,0.016666666666666666,0,0,0.09,0.01,0.01,0.01,-0.0016251892949777494,0.07313220387090301
17,0.01,1,1,1,1,0.04722953221644475,0.016666666666666666,0,0,0.09,0,0.01,0.01,-0.00164874643190234,0.07313220387090301
28,0.01,1,1,1,1,0.03749504075930371,0.01,0,0,0.1,0,0,0.01,-0.016873994539038123,0.08853665428037451
17,0.01,1,1,1,1,0.04135166556742356,0.01,0,0,0.08,0,0,0,-0.013167682984712803,0.08006367567650247
17,0.01,1,1,1,1,0.05639634988165727,0.01,0,0,0.12,0,0,0.01,0.0017142911562753101,0.08853665428037451
28,0.01,1,1,1,1,0.029957322735539908,0,0,0.01,0.11,0.01,0,0.01,-0.0083011303563310275,0.09740968623038354
28,0.01,1,1,1,1,0.03749504075930371,0.01,0,0,0.13,0,0,0,-0.011425641761972924,0.10308952660644292
17,0.01,1,1,1,1,0.04722953221644475,0.01,0,0,0.11,0,0,0.01,0.0013365638481267362,0.07313220387090301
17,0.01,1,1,1,1,0.04471638793363569,0.015,0,0,0.09,0,0.01,0,-0.008486320834003403,0.05703782474656201
18,0.01,1,1,1,1,0.025257286443082557,0.02,0,0.01,0.14,0.01,0,0.01,-0.0062548853208613045,0.09740968623038354
17,0.01,1,1,1,1,0.029957322735539908,0.01,0,0,0.08,0,0,0.01,-0.008698843590599994,0.08853665428037451
18,0.01,1,1,1,1,0.05639634988165727,0.01,0,0,0.09,0,0,0.01,-0.004525567156420149,0.08006367567650247
17,0.01,1,1,1,1,0.029957322735539908,0.01,0,0.01,0.08,0.01,0,0.01,-0.010671136216087387,0.03912023005428146
28,0.01,1,1,1,1,0.04135166556742356,0.01,0,0,0.1,0,0.01,0.01,-0.0062923385481629245,0.08006367567650247
28,0.01,1,1,1,1,0.04135166556742356,0.01,0,0,0.08,0.01,0.01,0.01,-0.0062923385481629245,0.08006367567650247
18,0.01,1,1,1,1,0.04923623917106626,0.02,0,0,0.08,0.01,0.01,0,-0.0020825493882045904,0.08853665428037451
28,0.01,1,1,1,1,0.05164785973923514,0.01,0,0,0.14,0,0.01,0,-0.01748699979767608,0.08853665428037451
28,0.01,1,1,1,1,0.05164785973923514,0.01,0,0,0.11,0,0,0.01,0.0015614868248993137,0.08853665428037451
28,0.01,1,1,1,1,0.04135166556742356,0.005,0.01,0,0.09,0,0.01,0.01,-0.004478508246046022,0.08853665428037451
17,0.01,1,1,1,1,0.04135166556742356,0.01,0,0,0.08,0.01,0,0,0.001881379421153945,0.08853665428037451
17,0.01,1,1,1,1,0.04135166556742356,0.01,0,0.01,0.12,0,0.01,0,-0.0064435701639051325,0.05703782474656201
17,0.01,1,1,1,1,0.04135166556742356,0.01,0,0.01,0.1,0.01,0.01,0.01,-0.0064435701639051325,0.05703782474656201
28,0.01,1,1,1,1,0.03749504075930371,0.01,0,0,0.11,0.01,0,0,-0.016144504542576446,0.08006367567650247
17,0.01,1,1,1,1,0.034011973816621556,0.005,0,0.01,0.09,0.01,0,0.01,-0.004525567156420149,0.07313220387090301
17,0.01,1,1,1,1,0.034011973816621556,0.005,0,0.01,0.09,0.01,0,0.01,-0.004525567156420149,0.07313220387090301
17,0.01,1,1,1,1,0.04135166556742356,0.015,0,0,0.08,0,0,0,-0.013470736479666092,0.08006367567650247
28,0.01,1,1,1,1,0.04722953221644475,0.01,0,0,0.1,0,0,0.01,7.696104113612839e-4,0.08006367567650247
17,0.01,1,1,1,1,0.04471638793363569,0.0075,0,0.01,0.07,0,0.01,0,-0.0021815600980317064,0.08006367567650247
18,0.01,1,1,1,1,0.03749504075930371,0.01,0,0,0.09,0.01,0,0.01,-0.003174542307854511,0.08006367567650247
18,0.01,1,1,1,1,0.03749504075930371,0.01,0,0,0.13,0.01,0.01,0,-0.003174542307854511,0.08006367567650247
28,0.01,1,1,1,1,0.029957322735539908,0.005,0,0,0.11,0.01,0,0,-0.01584745299843729,0.08006367567650247
17,0.01,1,1,1,1,0.03749504075930371,0.01,0,0,0.13,0.01,0,0.01,2.469261259037141e-4,0.08853665428037451
17,0.01,1,1,1,1,0.034011973816621556,0.016666666666666666,0,0.01,0.1,0.01,0.01,0,-5.551270993025883e-4,0.05703782474656201
17,0.01,1,1,1,1,0.034011973816621556,0.016666666666666666,0,0.01,0.09,0.01,0.01,0.01,-5.551270993025883e-4,0.05703782474656201
28,0.01,1,1,1,1,0.04722953221644475,0.006666666666666666,0,0,0.13,0,0,0.01,-6.293979977387421e-4,0.05703782474656201
17,0.01,1,1,1,1,0.04135166556742356,0.01,0,0.01,0.08,0.01,0.01,0,-0.0017912666589743548,0.08853665428037451
17,0.01,1,1,1,1,0.04135166556742356,0.003333333333333333,0,0.01,0.12,0,0,0,-0.004748151862429576,0.08853665428037451
28,0.01,1,1,1,1,0.04923623917106626,0.01,0,0,0.11,0.01,0.01,0,-0.015896352851379206,0.08853665428037451
28,0.01,1,1,1,1,0.04923623917106626,0.01,0,0,0.08,0,0,0.01,-0.015896352851379206,0.08853665428037451
17,0.01,1,1,1,1,0.04923623917106626,0.01,0,0.01,0.07,0.01,0.01,0,-3.562717764315116e-4,0.08006367567650247
17,0.01,1,1,1,1,0.04471638793363569,0.01,0,0,0.09,0.01,0,0.01,-0.002997546536860502,0.05703782474656201
17,0.01,1,1,1,1,0.04135166556742356,0.01,0.01,0,0.08,0.01,0,0,0.0011689375147149943,0.08006367567650247
28,0.01,1,1,1,1,0.04471638793363569,0.01,0,0,0.09,0.01,0,0.01,-0.005656338602609858,0.05703782474656201
18,0.01,1,1,1,1,0.04923623917106626,0.006666666666666666,0,0.01,0.07,0.01,0.01,0,-0.003285040669720361,0.07313220387090301
28,0.01,1,1,1,1,0.05164785973923514,0.015,0,0,0.12,0,0,0,-0.001935847490726654,0.08853665428037451
27,0.01,1,1,1,1,0.04722953221644475,0.016666666666666666,0,0,0.14,0,0,0.01,-0.008651224452997557,0.07313220387090301
28,0.01,1,1,1,1,0.05639634988165727,0.015,0,0,0.14,0.01,0.01,0.01,-0.0018152187662339033,0.08006367567650247
17,0.01,1,1,1,1,0.05639634988165727,0.015,0,0,0.09,0,0,0.01,0.0017395330712343799,0.08853665428037451
18,0.01,1,1,1,1,0.04722953221644475,0.01,0,0,0.1,0.01,0.01,0,-0.0060880603212619434,0.08853665428037451
18,0.01,1,1,1,1,0.029957322735539908,0.01,0,0.01,0.08,0,0.01,0,-0.015278579254416775,0.09740968623038354
28,0.01,1,1,1,1,0.04135166556742356,0.01,0,0,0.1,0.01,0.01,0,-0.011363141558521212,0.08006367567650247
28,0.01,1,1,1,1,0.04135166556742356,0.01,0,0,0.07,0,0.01,0.01,-0.011363141558521212,0.08006367567650247
28,0.01,1,1,1,1,0.05164785973923514,0.01,0,0.01,0.13,0,0,0,-0.003410828491788962,0.07313220387090301
17,0.01,1,1,1,1,0.029957322735539908,0.015,0,0,0.1,0.01,0,0.01,-0.0014156356432178689,0.08853665428037451
18,0.01,1,1,1,1,0.04135166556742356,0.005,0.01,0.01,0.09,0,0.01,0,-0.009571127263944101,0.09740968623038354
18,0.01,1,1,1,1,0.04135166556742356,0.005,0.01,0.01,0.08,0.01,0.01,0.01,-0.009571127263944101,0.09740968623038354
18,0.01,1,1,1,1,0.04135166556742356,0.005,0.01,0.01,0.07,0.01,0.01,0.01,-0.009571127263944101,0.09740968623038354
17,0.01,1,1,1,1,0.04471638793363569,0.015,0,0,0.08,0.01,0,0.01,-1.7146158834970514e-4,0.08853665428037451
28,0.01,1,1,1,1,0.03749504075930371,0.01,0,0,0.14,0,0.01,0,5.826890812397583e-4,0.08853665428037451
28,0.01,1,1,1,1,0.03749504075930371,0.01,0,0,0.11,0.01,0,0.01,-0.0034672461308556434,0.08853665428037451
17,0.01,1,1,1,1,0.029957322735539908,0.01,0,0,0.07,0.01,0,0,0.0015014265842971941,0.08853665428037451
28,0.01,1,1,1,1,0.05164785973923514,0.04,0,0,0.1,0,0.01,0,-0.004572848568379608,0.05703782474656201
28,0.01,1,1,1,1,0.03749504075930371,0.01,0,0,0.12,0,0,0,-0.00941608539858445,0.09740968623038354
18,0.01,1,1,1,1,0.04722953221644475,0.01,0,0.01,0.07,0.01,0,0.01,-0.006753072624316143,0.07313220387090301
17,0.01,1,1,1,1,0.05639634988165727,0.01,0,0,0.11,0.01,0,0,-0.0037251400796847857,0.08006367567650247
28,0.01,1,1,1,1,0.05639634988165727,0.005,0,0,0.13,0.01,0.01,0,0.0014928170271575447,0.09740968623038354
17,0.01,1,1,1,1,0.029957322735539908,0.01,0,0.01,0.12,0,0.01,0,0.0016381808522939493,0.08006367567650247
17,0.01,1,1,1,1,0.029957322735539908,0.01,0,0.01,0.07,0,0.01,0.01,0.0016381808522939493,0.08006367567650247
17,0.01,1,1,1,1,0.04722953221644475,0.01,0,0.01,0.08,0.01,0.01,0,-1.3085239548655481e-4,0.07313220387090301
17,0.01,1,1,1,1,0.05639634988165727,0.01,0,0,0.1,0.01,0.01,0,-0.00432322562278047,0.08006367567650247
17,0.01,1,1,1,1,0.05639634988165727,0.01,0,0,0.08,0,0,0.01,-0.00432322562278047,0.08006367567650247
27,0.01,1,1,1,1,0.034011973816621556,0.01,0,0,0.07,0.01,0.01,0,0.001231021971339834,0.08853665428037451
17,0.01,1,1,1,1,0.05164785973923514,0.01,0,0.01,0.08,0,0.01,0,-0.0023193205734728904,0.08853665428037451
17,0.01,1,1,1,1,0.05639634988165727,0.02,0,0.01,0.09,0.01,0.01,0,0.0012044615307586707,0.08853665428037451
17,0.01,1,1,1,1,0.05639634988165727,0.02,0,0.01,0.07,0.01,0,0.01,0.0012044615307586707,0.08853665428037451
17,0.01,1,1,1,1,0.04923623917106626,0.01,0,0,0.08,0.01,0,0,-0.012447947988461912,0.05703782474656201
18,0.01,1,1,1,1,0.04722953221644475,0.01,0,0.01,0.11,0,0,0.01,-0.006931471805599453,0.08006367567650247
28,0.01,1,1,1,1,0.04722953221644475,0.02,0,0,0.1,0,0.01,0,-0.006143360001356555,0.08853665428037451
28,0.01,1,1,1,1,0.04722953221644475,0.02,0,0,0.08,0,0.01,0.01,-0.006143360001356555,0.08853665428037451
17,0.01,1,1,1,1,0.025257286443082557,0.01,0.01,0,0.14,0,0,0.01,4.783732941416006e-4,0.06620073206530357
28,0.01,1,1,1,1,0.04722953221644475,0.01,0,0,0.14,0,0.01,0,9.621885774054289e-4,0.07313220387090301
17,0.01,1,1,1,1,0.04722953221644475,0.01,0,0,0.1,0.01,0.01,0.01,-0.004668087383492164,0.08006367567650247
28,0.01,1,1,1,1,0.04135166556742356,0.01,0.01,0,0.14,0.01,0,0,-0.003652833184753326,0.06620073206530357
17,0.01,1,1,1,1,0.034011973816621556,0.01,0.01,0.01,0.12,0,0,0,4.974209189481401e-4,0.08853665428037451
18,0.01,1,1,1,1,0.04135166556742356,0.01,0,0.01,0.07,0.01,0.01,0,-0.007550225842780328,0.08853665428037451
17,0.01,1,1,1,1,0.04471638793363569,0.01,0,0,0.1,0,0,0.01,-0.0053273045915404075,0.08006367567650247
28,0.01,1,1,1,1,0.04923623917106626,0.013333333333333332,0,0,0.11,0,0,0,-0.015511690043101246,0.08006367567650247
17,0.01,1,1,1,1,0.04135166556742356,0.01,0,0,0.1,0.01,0,0,-0.0010981486600720658,0.08853665428037451
17,0.01,1,1,1,1,0.05164785973923514,0.01,0,0,0.07,0,0.01,0,-0.0016841865162496325,0.07313220387090301
17,0.01,1,1,1,1,0.04135166556742356,0.01,0.01,0,0.08,0,0,0.01,3.343477608623742e-4,0.06620073206530357
28,0.01,1,1,1,1,0.04135166556742356,0.01,0,0.01,0.09,0,0.01,0,-0.021541650878757722,0.07313220387090301
17,0.01,1,1,1,1,0.04923623917106626,0.005,0,0.01,0.1,0.01,0.01,0,0.0013365638481267362,0.08006367567650247
17,0.01,1,1,1,1,0.04923623917106626,0.005,0,0.01,0.08,0.01,0,0.01,0.0013365638481267362,0.08006367567650247
28,0.01,1,1,1,1,0.05164785973923514,0.01,0,0,0.13,0,0.01,0.01,7.696104113612839e-4,0.07313220387090301
17,0.01,1,1,1,1,0.05639634988165727,0.01,0,0,0.07,0.01,0.01,0,-0.007528971849657193,0.05703782474656201
17,0.01,1,1,1,1,0.05639634988165727,0.01,0,0,0.1,0.01,0,0,-0.0053273045915404075,0.08006367567650247
17,0.01,1,1,1,1,0.04471638793363569,0.013333333333333332,0,0.01,0.14,0.01,0,0,-8.338160893905101e-4,0.08006367567650247
28,0.01,1,1,1,1,0.034011973816621556,0.01,0,0,0.07,0.01,0,0.01,-0.010642108619507772,0.09740968623038354
28,0.01,1,1,1,1,0.034011973816621556,0.01,0,0,0.12,0,0.01,0.01,-0.010356374895067213,0.09740968623038354
