mode_ind,sc2_y2017,av_par_car,av_par_act,av_kid_car,av_kid_act,sc2_log_inc_k,sc2_veh_per_driver,sc2_non_work_dad,sc2_non_work_mom,sc2_age,sc2_female,sc2_has_lil_sib,sc2_has_big_sib,log_distance,sc2_log_density
17,0.1,1,1,1,1,0.34011973816621555,0.01,0,0.1,1,0.1,0,0,0.045928931888399735,0.6620073206530356
18,0.1,1,1,1,1,0.4135166556742356,0.01,0,0.1,0.7,0.1,0.1,0,-1.2729656758128873,0.7313220387090301
17,0.1,1,1,1,1,0.44716387933635693,0.005,0,0,0.9,0.1,0.1,0,-0.19237189264745613,0.885366542803745
17,0.1,1,1,1,1,0.44716387933635693,0.005,0,0,0.7,0,0,0.1,-0.19237189264745613,0.885366542803745
18,0.1,1,1,1,1,0.5164785973923515,0.015,0,0,0.9,0.1,0,0.1,0.15614868248993138,0.7313220387090301
28,0.1,1,1,1,1,0.16094379124341002,0,0.1,0.1,1.1,0,0,0,-0.2903523010076598,0.885366542803745
28,0.1,1,1,1,1,0.5639634988165727,0.01,0,0,1.1,0,0,0.1,-0.22564668153232822,0.8006367567650245
27,0.1,1,1,1,1,0.4722953221644475,0.01,0,0,1.1,0.1,0,0.1,-0.07364654016829848,0.8006367567650245
17,0.1,1,1,1,1,0.4722953221644475,0.006666666666666666,0,0,1.3,0.1,0,0.1,0.14410034397375687,0.57037824746562
28,0.1,1,1,1,1,0.3749504075930371,0.01,0.1,0.1,1.4,0,0.1,0,0.21268909341035092,0.8006367567650245
28,0.1,1,1,1,1,0.4722953221644475,0.01,0,0,1,0,0,0,-1.5606477482646683,0.57037824746562
17,0.1,1,1,1,1,0.4135166556742356,0.015,0,0.1,0.9,0.1,0,0.1,-0.5568695622673976,0.885366542803745
17,0.1,1,1,1,1,0.34011973816621555,0.01,0,0,1,0.1,0,0,0.03922071315328133,0.885366542803745
17,0.1,1,1,1,1,0.34011973816621555,0.01,0,0.1,1,0,0,0,-0.025317807984289897,0.6620073206530356
17,0.1,1,1,1,1,0.4722953221644475,0.01,0,0.1,1,0.1,0.1,0,-0.6931471805599453,0.885366542803745
17,0.1,1,1,1,1,0.4722953221644475,0.01,0,0.1,0.9,0.1,0.1,0.1,-0.6931471805599453,0.885366542803745
18,0.1,1,1,1,1,0.44716387933635693,0.01,0,0.1,0.7,0,0.1,0,-0.916290731874155,0.885366542803745
28,0.1,1,1,1,1,0.44716387933635693,0.015,0,0,1.1,0,0,0,-1.1332037334377287,0.8006367567650245
18,0.1,1,1,1,1,0.5164785973923515,0.01,0,0,1.1,0,0.1,0,-0.9390477189967712,0.885366542803745
18,0.1,1,1,1,1,0.5164785973923515,0.01,0,0,0.8,0.1,0,0.1,-0.9390477189967712,0.885366542803745
28,0.1,1,1,1,1,0.4135166556742356,0.01,0,0,1.2,0,0,0,-1.443923473956527,0.885366542803745
28,0.1,1,1,1,1,0.4135166556742356,0.01,0,0,1.2,0,0,0,-1.443923473956527,0.885366542803745
17,0.1,1,1,1,1,0.5639634988165727,0.01,0,0,1,0.1,0.1,0,0.2223432311434407,0.7313220387090301
17,0.1,1,1,1,1,0.5639634988165727,0.01,0,0,0.9,0.1,0,0.1,0.2223432311434407,0.7313220387090301
17,0.1,1,1,1,1,0.49236239171066265,0.015,0.1,0.1,1.4,0,0,0,-1.155182640156504,0.885366542803745
28,0.1,1,1,1,1,0.44716387933635693,0.03,0,0,0.8,0.1,0,0.1,-1.4653375684603434,0.7313220387090301
17,0.1,1,1,1,1,0.5639634988165727,0.01,0,0.1,0.7,0,0,0,-0.2783920255446883,0.7313220387090301
27,0.1,1,1,1,1,0.2995732273553991,0.01,0,0,1.1,0,0,0.1,0.12044615307586706,0.8006367567650245
17,0.1,1,1,1,1,0.34011973816621555,0.01,0,0,1.2,0,0,0,-0.9213032736976993,0.8006367567650245
17,0.1,1,1,1,1,0.44716387933635693,0.02,0.1,0,0.9,0,0.1,0,-0.17793120849266178,0.7313220387090301
17,0.1,1,1,1,1,0.44716387933635693,0.02,0.1,0,0.7,0,0,0.1,-0.17793120849266178,0.7313220387090301
17,0.1,1,1,1,1,0.44716387933635693,0.01,0,0.1,0.9,0.1,0.1,0.1,-0.2678794451556012,0.8006367567650245
28,0.1,1,1,1,1,0.5639634988165727,0.01,0,0.1,1.4,0,0,0,0.09712671073072282,0.885366542803745
28,0.1,1,1,1,1,0.5639634988165727,0.01,0,0.1,1.4,0.1,0,0,0.09712671073072282,0.885366542803745
17,0.1,1,1,1,1,0.49236239171066265,0.01,0,0.1,1.3,0,0,0.1,0.13889199886661865,0.8006367567650245
28,0.1,1,1,1,1,0.4722953221644475,0.025,0,0,1.1,0,0.1,0.1,-1.987774353154012,0.8006367567650245
28,0.1,1,1,1,1,0.4722953221644475,0.025,0,0,0.9,0.1,0.1,0.1,-1.987774353154012,0.8006367567650245
28,0.1,1,1,1,1,0.4722953221644475,0.025,0,0,0.7,0.1,0,0.1,-1.987774353154012,0.8006367567650245
28,0.1,1,1,1,1,0.49236239171066265,0.01,0,0,0.8,0,0,0.1,-0.35667494393873245,0.7313220387090301
17,0.1,1,1,1,1,0.44716387933635693,0.01,0,0,0.9,0,0,0,-1.152013065395225,0.57037824746562
17,0.1,1,1,1,1,0.4722953221644475,0.01,0,0,1.4,0.1,0.1,0,0.10616019582839072,0.57037824746562
17,0.1,1,1,1,1,0.4722953221644475,0.01,0,0,1.2,0,0.1,0.1,0.10616019582839072,0.57037824746562
17,0.1,1,1,1,1,0.5639634988165727,0.01,0,0,0.9,0.1,0.1,0,0.10885440491208208,0.8006367567650245
17,0.1,1,1,1,1,0.44716387933635693,0.01,0,0,1.3,0,0.1,0,-0.2119563619236453,0.885366542803745
17,0.1,1,1,1,1,0.5639634988165727,0.015,0,0,0.9,0.1,0,0,0.016857117066422806,0.6620073206530356
17,0.1,1,1,1,1,0.3749504075930371,0.015,0,0,1,0,0.1,0,0.013902905168991434,0.3912023005428146
17,0.1,1,1,1,1,0.4135166556742356,0.006666666666666666,0,0,1.2,0,0,0.1,-0.7236063880446539,0.7313220387090301
17,0.1,1,1,1,1,0.25257286443082555,0.01,0,0,0.8,0.1,0,0,-0.11991029667255755,0.885366542803745
17,0.1,1,1,1,1,0.44716387933635693,0.01,0,0,1.1,0,0.1,0,-0.3340751120214915,0.885366542803745
28,0.1,1,1,1,1,0.49236239171066265,0.01,0.1,0,1.1,0.1,0.1,0,-0.4079682383262829,0.885366542803745
28,0.1,1,1,1,1,0.5164785973923515,0.01,0,0.1,1.2,0,0.1,0,-0.9288695140810151,0.885366542803745
17,0.1,1,1,1,1,0.4135166556742356,0.01,0,0,0.9,0,0,0.1,-0.8651224452997557,0.885366542803745
17,0.1,1,1,1,1,0.4722953221644475,0.01,0.1,0,1.2,0,0.1,0,-0.08773891430800675,0.8006367567650245
17,0.1,1,1,1,1,0.4722953221644475,0.01,0.1,0,1,0.1,0,0.1,-0.08773891430800675,0.8006367567650245
17,0.1,1,1,1,1,0.4722953221644475,0.01,0,0,0.8,0,0.1,0,0.07045846364856137,0.7313220387090301
28,0.1,1,1,1,1,0.44716387933635693,0.015,0,0.1,1.3,0,0,0,-1.4610179073158271,0.885366542803745
17,0.1,1,1,1,1,0.44716387933635693,0.01,0,0,1,0,0.1,0,-0.7256703722655053,0.885366542803745
17,0.1,1,1,1,1,0.44716387933635693,0.01,0,0,0.9,0,0.1,0.1,-0.7256703722655053,0.885366542803745
17,0.1,1,1,1,1,0.44716387933635693,0.01,0,0,0.8,0.1,0,0.1,-0.7256703722655053,0.885366542803745
17,0.1,1,1,1,1,0.44716387933635693,0.01,0,0.1,0.8,0.1,0,0.1,-0.9888614247089905,0.57037824746562
17,0.1,1,1,1,1,0.49236239171066265,0.01,0.1,0,1.3,0,0,0.1,-0.13811330212963427,0.885366542803745
28,0.1,1,1,1,1,0.5164785973923515,0.01,0,0,1.2,0.1,0,0.1,-0.7465479572870606,0.8006367567650245
18,0.1,1,1,1,1,0.4722953221644475,0.01,0,0,1.1,0.1,0.1,0,-0.5960204698292225,0.885366542803745
17,0.1,1,1,1,1,0.44716387933635693,0.01,0,0,1,0,0.1,0,0.02078253918252841,0.9740968623038354
17,0.1,1,1,1,1,0.3749504075930371,0.01,0,0.1,1.4,0.1,0.1,0,-0.3078847797693004,1.0308952660644293
17,0.1,1,1,1,1,0.3749504075930371,0.01,0,0.1,1.3,0.1,0,0.1,-0.3078847797693004,1.0308952660644293
17,0.1,1,1,1,1,0.4722953221644475,0.01,0,0.1,1.1,0,0,0.1,-0.22564668153232822,0.885366542803745
28,0.1,1,1,1,1,0.5164785973923515,0.01,0,0,1.1,0,0.1,0,-0.6558513958162484,0.885366542803745
28,0.1,1,1,1,1,0.5639634988165727,0.01,0,0.1,0.9,0.1,0.1,0,-3.2441936328524905,0.885366542803745
18,0.1,1,1,1,1,0.5639634988165727,0.01,0,0.1,0.7,0.1,0.1,0.1,-3.2441936328524905,0.885366542803745
17,0.1,1,1,1,1,0.4135166556742356,0.01,0,0.1,0.9,0.1,0.1,0,-0.8964881045779755,0.7313220387090301
17,0.1,1,1,1,1,0.5639634988165727,0.01,0.1,0,0.7,0.1,0,0,-0.6500876910994983,0.6620073206530356
17,0.1,1,1,1,1,0.49236239171066265,0.01,0,0,1.1,0.1,0.1,0,-0.7444404749474959,0.6620073206530356
27,0.1,1,1,1,1,0.44716387933635693,0.01,0,0,1.4,0.1,0,0.1,-0.10425002137379911,0.8006367567650245
17,0.1,1,1,1,1,0.44716387933635693,0.01,0,0,1.1,0,0.1,0.1,-0.1755445725149309,0.885366542803745
17,0.1,1,1,1,1,0.44716387933635693,0.01,0,0,0.8,0.1,0.1,0.1,-0.1755445725149309,0.885366542803745
27,0.1,1,1,1,1,0.3749504075930371,0.01,0,0.1,0.9,0.1,0,0.1,-1.1026203100656484,0.6620073206530356
27,0.1,1,1,1,1,0.3749504075930371,0.01,0,0.1,0.9,0,0,0.1,-1.1026203100656484,0.6620073206530356
28,0.1,1,1,1,1,0.34011973816621555,0.01,0,0.1,0.9,0.1,0.1,0.1,-1.7778565640590636,0.885366542803745
17,0.1,1,1,1,1,0.2995732273553991,0.02,0,0,1.1,0,0,0,-0.5887871652357024,0.885366542803745
17,0.1,1,1,1,1,0.4722953221644475,0.01,0.1,0.1,1.2,0,0,0.1,-0.908818717035454,0.7313220387090301
17,0.1,1,1,1,1,0.4135166556742356,0.01,0.1,0,1.2,0,0.1,0,-0.1427163022015952,0.885366542803745
17,0.1,1,1,1,1,0.4135166556742356,0.01,0.1,0,1.1,0.1,0.1,0.1,-0.1427163022015952,0.885366542803745
17,0.1,1,1,1,1,0.34011973816621555,0.01,0.1,0,1.4,0,0.1,0,-0.355247391947547,0.7313220387090301
17,0.1,1,1,1,1,0.3749504075930371,0.01,0.1,0.1,1.4,0,0.1,0.1,0.22154226994723591,0.57037824746562
17,0.1,1,1,1,1,0.4135166556742356,0.01,0,0.1,1,0,0.1,0.1,-0.3930425881096072,0.8006367567650245
17,0.1,1,1,1,1,0.5639634988165727,0.01,0.1,0,0.9,0,0.1,0,-0.15431736038435728,0.7313220387090301
17,0.1,1,1,1,1,0.5639634988165727,0.01,0.1,0,0.7,0.1,0.1,0.1,-0.15431736038435728,0.7313220387090301
28,0.1,1,1,1,1,0.5639634988165727,0.01,0,0,0.9,0,0,0.1,-2.0099154790312257,0.9740968623038354
18,0.1,1,1,1,1,0.5164785973923515,0.01,0,0.1,0.7,0.1,0.1,0,-1.742969305058623,0.8006367567650245
17,0.1,1,1,1,1,0.34011973816621555,0.02,0.1,0,1.4,0,0,0,-0.2678794451556012,0.7313220387090301
17,0.1,1,1,1,1,0.4722953221644475,0.015,0,0,1,0,0.1,0,-0.12897038129696006,0.7313220387090301
17,0.1,1,1,1,1,0.4722953221644475,0.015,0,0,0.8,0.1,0,0.1,-0.12897038129696006,0.7313220387090301
28,0.1,1,1,1,1,0.4135166556742356,0.02,0.1,0,1.4,0,0.1,0,0.02176149178151271,0.885366542803745
17,0.1,1,1,1,1,0.49236239171066265,0.015,0,0.1,1,0.1,0.1,0,-1.1177951080848836,0.8006367567650245
17,0.1,1,1,1,1,0.49236239171066265,0.015,0,0.1,0.8,0.1,0,0.1,-1.1177951080848836,0.8006367567650245
17,0.1,1,1,1,1,0.34011973816621555,0.01,0,0.1,1,0,0.1,0,-1.1116975282167652,0.3912023005428146
17,0.1,1,1,1,1,0.34011973816621555,0.01,0,0.1,0.7,0.1,0.1,0,-0.6520052372287701,0.885366542803745
17,0.1,1,1,1,1,0.4722953221644475,0.01,0,0,1.1,0,0.1,0,-0.40947312950570314,0.885366542803745
17,0.1,1,1,1,1,0.4722953221644475,0.01,0,0,1.1,0,0.1,0,-0.40947312950570314,0.885366542803745
17,0.1,1,1,1,1,0.4722953221644475,0.01,0,0,0.8,0.1,0,0.1,-0.40947312950570314,0.885366542803745
17,0.1,1,1,1,1,0.5639634988165727,0.01,0,0,1.2,0.1,0.1,0.1,-0.2395270305647338,0.57037824746562
17,0.1,1,1,1,1,0.4722953221644475,0.005,0,0,0.7,0.1,0.1,0,-0.12783337150988489,0.885366542803745
27,0.1,1,1,1,1,0.4722953221644475,0.01,0,0,0.9,0,0,0,-0.7962879394794586,0.8006367567650245
17,0.1,1,1,1,1,0.25257286443082555,0.01,0,0.1,1,0.1,0.1,0.1,-0.515838165589535,0.9740968623038354
17,0.1,1,1,1,1,0.25257286443082555,0.01,0,0.1,0.7,0.1,0,0.1,-0.515838165589535,0.9740968623038354
17,0.1,1,1,1,1,0.4722953221644475,0.01,0,0,1.4,0,0,0,-0.3812604194113469,0.885366542803745
17,0.1,1,1,1,1,0.2995732273553991,0.01,0,0,1.3,0,0,0,-0.23445731121448313,0.885366542803745
28,0.1,1,1,1,1,0.44716387933635693,0.01,0,0,0.9,0.1,0,0,0.04401688541677426,0.885366542803745
17,0.1,1,1,1,1,0.5164785973923515,0.01,0,0,1,0,0.1,0,-0.18753512384684212,0.8006367567650245
17,0.1,1,1,1,1,0.5164785973923515,0.01,0,0,0.9,0.1,0,0.1,-0.18753512384684212,0.8006367567650245
17,0.1,1,1,1,1,0.3749504075930371,0.01,0,0,1.1,0,0,0.1,-0.33827385856784115,0.8006367567650245
28,0.1,1,1,1,1,0.44716387933635693,0.01,0,0,1.2,0.1,0.1,0.1,-1.1457038962019601,0.885366542803745
17,0.1,1,1,1,1,0.4722953221644475,0.01,0,0,1.3,0,0.1,0,0.128393214768399,0.9740968623038354
28,0.1,1,1,1,1,0.4135166556742356,0.02,0,0.1,1.4,0,0,0,0.10255658832509215,0.885366542803745
27,0.1,1,1,1,1,0.4135166556742356,0.01,0,0,1,0,0,0,-1.1086626245216111,0.885366542803745
17,0.1,1,1,1,1,0.5164785973923515,0.01,0,0.1,0.8,0,0,0.1,-0.020202707317519466,0.8006367567650245
27,0.1,1,1,1,1,0.4135166556742356,0.02,0,0,0.7,0,0,0,-0.06613980250454495,0.885366542803745
17,0.1,1,1,1,1,0.16094379124341002,0.01,0,0.1,0.8,0,0.1,0,-0.515838165589535,0.6620073206530356
17,0.1,1,1,1,1,0.16094379124341002,0.01,0,0.1,0.7,0.1,0.1,0.1,-0.515838165589535,0.6620073206530356
17,0.1,1,1,1,1,0.49236239171066265,0.01,0,0.1,0.7,0.1,0.1,0,-0.22815609313775398,0.8006367567650245
28,0.1,1,1,1,1,0.4722953221644475,0.02,0,0.1,1.3,0,0.1,0,-0.32158362412746233,0.885366542803745
28,0.1,1,1,1,1,0.4722953221644475,0.02,0,0.1,1.3,0,0.1,0,-0.32158362412746233,0.885366542803745
27,0.1,1,1,1,1,0.4722953221644475,0.02,0,0.1,0.7,0,0.1,0.1,-0.3974969384589874,0.885366542803745
27,0.1,1,1,1,1,0.5164785973923515,0.02,0,0,1.1,0,0,0,-1.2006450142332614,0.8006367567650245
18,0.1,1,1,1,1,0.49236239171066265,0.035,0,0,0.7,0,0.1,0.1,-0.770028224895903,0.8006367567650245
17,0.1,1,1,1,1,0.44716387933635693,0.01,0,0,0.7,0.1,0.1,0,-0.7444404749474959,0.885366542803745
17,0.1,1,1,1,1,0.25257286443082555,0.01,0,0,1.1,0,0,0.1,-1.287354413264987,0.9740968623038354
28,0.1,1,1,1,1,0.5164785973923515,0.01,0,0,1.3,0,0.1,0,-0.1827216368152944,0.885366542803745
18,0.1,1,1,1,1,0.5164785973923515,0.01,0,0,1.1,0,0,0.1,-0.908818717035454,0.885366542803745
17,0.1,1,1,1,1,0.5639634988165727,0.01,0,0.1,0.8,0.1,0,0,-0.12443007837817703,0.885366542803745
17,0.1,1,1,1,1,0.4722953221644475,0.01,0,0,0.8,0.1,0,0.1,0.1906203596086497,0.7313220387090301
28,0.1,1,1,1,1,0.49236239171066265,0.02,0,0,1,0,0,0.1,-1.258781040820931,0.6620073206530356
17,0.1,1,1,1,1,0.3749504075930371,0.015,0,0,1.1,0,0.1,0.1,-1.9449106487222299,0.8006367567650245
17,0.1,1,1,1,1,0.3749504075930371,0.015,0.1,0.1,1.4,0,0,0.1,-0.01816397062767118,0.9740968623038354
28,0.1,1,1,1,1,0.5639634988165727,0.01,0,0,1.1,0.1,0,0.1,-0.5361434317502807,0.885366542803745
17,0.1,1,1,1,1,0.5164785973923515,0.01,0,0,0.7,0.1,0,0.1,-0.40646560844174784,0.885366542803745
18,0.1,1,1,1,1,0.4135166556742356,0.01,0,0.1,0.9,0.1,0,0,-0.8324092478934529,0.8006367567650245
28,0.1,1,1,1,1,0.16094379124341002,0.015,0,0,1.2,0.1,0,0,-0.13238918804574562,0.7313220387090301
17,0.1,1,1,1,1,0.5164785973923515,0.01,0,0.1,1.3,0,0,0.1,-0.1672359193759138,0.6620073206530356
17,0.1,1,1,1,1,0.5639634988165727,0.01,0,0,1.2,0,0.1,0,-0.007024614936964466,0.885366542803745
17,0.1,1,1,1,1,0.4135166556742356,0.01,0,0,0.7,0,0,0.1,0.009950330853168092,0.57037824746562
18,0.1,1,1,1,1,0.49236239171066265,0.01,0,0,0.8,0.1,0,0.1,-0.4700036292457356,0.885366542803745
18,0.1,1,1,1,1,0.49236239171066265,0.01,0,0,0.9,0,0.1,0.1,-0.4700036292457356,0.885366542803745
18,0.1,1,1,1,1,0.49236239171066265,0.01,0,0,1.1,0.1,0.1,0,-0.4700036292457356,0.885366542803745
17,0.1,1,1,1,1,0.3749504075930371,0.01,0,0,0.9,0,0,0.1,-0.21691300156357363,0.57037824746562
18,0.1,1,1,1,1,0.49236239171066265,0.005,0,0,0.9,0.1,0.1,0,-1.0642108619507773,0.9740968623038354
17,0.1,1,1,1,1,0.5639634988165727,0.015,0,0,1,0.1,0,0,-0.8007323912398827,0.8006367567650245
18,0.1,1,1,1,1,0.4722953221644475,0.01,0,0,1.1,0,0,0.1,-0.8347107448817322,0.885366542803745
17,0.1,1,1,1,1,0.4135166556742356,0.01,0,0,1,0,0.1,0,0.04974209189481401,0.885366542803745
17,0.1,1,1,1,1,0.3749504075930371,0.01,0,0,0.9,0,0,0,-0.3011050927839216,0.8006367567650245
17,0.1,1,1,1,1,0.44716387933635693,0.01,0,0.1,0.7,0.1,0.1,0,0.1996701951285677,0.885366542803745
28,0.1,1,1,1,1,0.49236239171066265,0.006666666666666666,0,0,1.3,0,0,0.1,-0.4845083154486173,0.885366542803745
17,0.1,1,1,1,1,0.4722953221644475,0.01,0,0,1,0.1,0.1,0,-0.789658080940789,0.885366542803745
17,0.1,1,1,1,1,0.4722953221644475,0.01,0,0,1.2,0,0.1,0,0.008959741371471801,0.8006367567650245
17,0.1,1,1,1,1,0.4722953221644475,0.01,0,0,0.9,0.1,0,0.1,0.008959741371471801,0.8006367567650245
17,0.1,1,1,1,1,0.4135166556742356,0.01,0,0,1,0.1,0,0,-0.5744756508424468,0.9740968623038354
27,0.1,1,1,1,1,0.3749504075930371,0.01,0,0,1,0,0.1,0.1,-0.017146158834970514,0.885366542803745
17,0.1,1,1,1,1,0.44716387933635693,0.015,0,0,1.3,0,0,0,-0.7635696448564911,0.885366542803745
17,0.1,1,1,1,1,0.4135166556742356,0.01,0.1,0,1,0.1,0,0.1,-0.5762534290884459,0.7313220387090301
17,0.1,1,1,1,1,0.5639634988165727,0.015,0,0,1.2,0.1,0,0,-0.011060947359424948,0.885366542803745
27,0.1,1,1,1,1,0.3749504075930371,0.02,0,0,1.3,0,0,0,-0.44785082460460224,0.7313220387090301
28,0.1,1,1,1,1,0.4722953221644475,0.01,0,0.1,1,0.1,0,0,-1.324258970200438,0.7313220387090301
17,0.1,1,1,1,1,0.4135166556742356,0.01,0,0,0.9,0.1,0,0.1,-1.0671136216087387,0.8006367567650245
27,0.1,1,1,1,1,0.49236239171066265,0.01,0.1,0,0.7,0.1,0.1,0,0.11600367575630613,0.6620073206530356
28,0.1,1,1,1,1,0.4135166556742356,0.01,0.1,0,0.7,0.1,0.1,0,-1.7544636844843582,0.6620073206530356
17,0.1,1,1,1,1,0.4135166556742356,0.01,0,0.1,1,0,0.1,0,-1.1239300966523995,0.57037824746562
17,0.1,1,1,1,1,0.4135166556742356,0.01,0,0.1,0.8,0,0.1,0.1,-1.1239300966523995,0.57037824746562
18,0.1,1,1,1,1,0.4722953221644475,0.01,0,0,0.9,0.1,0.1,0,-1.1086626245216111,0.8006367567650245
18,0.1,1,1,1,1,0.4722953221644475,0.01,0,0,0.7,0.1,0,0.1,-1.1086626245216111,0.8006367567650245
17,0.1,1,1,1,1,0.34011973816621555,0.015,0,0,1,0.1,0,0,-0.6424540662444271,0.885366542803745
17,0.1,1,1,1,1,0.44716387933635693,0.01,0,0,0.9,0,0.1,0,0.1570037488096647,0.885366542803745
17,0.1,1,1,1,1,0.44716387933635693,0.01,0,0,0.7,0,0,0.1,0.1570037488096647,0.885366542803745
18,0.1,1,1,1,1,0.5164785973923515,0.01,0,0,1,0,0.1,0,-0.7298111649315367,0.885366542803745
17,0.1,1,1,1,1,0.4722953221644475,0.015,0,0.1,1,0,0.1,0.1,-0.3051673867928005,0.885366542803745
17,0.1,1,1,1,1,0.34011973816621555,0.015,0,0.1,0.8,0.1,0,0,-0.5412848312506993,0.7313220387090301
27,0.1,1,1,1,1,0.44716387933635693,0.01,0.1,0,0.7,0,0,0,0.03922071315328133,0.885366542803745
28,0.1,1,1,1,1,0.2995732273553991,0.005,0,0,1.1,0,0.1,0,-0.10425002137379911,0.9740968623038354
17,0.1,1,1,1,1,0.4135166556742356,0.01,0.1,0.1,1.1,0.1,0,0,0.02955880224154443,0.57037824746562
17,0.1,1,1,1,1,0.4722953221644475,0.01,0,0,1,0.1,0,0,-0.5225608799844117,0.57037824746562
17,0.1,1,1,1,1,0.4135166556742356,0.01,0,0.1,0.7,0,0.1,0,-0.06720874969344999,0.885366542803745
17,0.1,1,1,1,1,0.5639634988165727,0.015,0,0,0.8,0.1,0,0.1,-0.7052197617942145,0.8006367567650245
28,0.1,1,1,1,1,0.2995732273553991,0.01,0,0,1.4,0,0.1,0,-1.018877320649256,0.8006367567650245
17,0.1,1,1,1,1,0.34011973816621555,0.02,0,0,0.7,0.1,0,0.1,-0.5447271754416722,0.885366542803745
17,0.1,1,1,1,1,0.4722953221644475,0.01,0,0.1,1,0,0,0,-0.4604494164409239,0.885366542803745
28,0.1,1,1,1,1,0.5639634988165727,0.01,0.1,0,0.9,0.1,0,0.1,-1.5278579254416775,0.885366542803745
18,0.1,1,1,1,1,0.2995732273553991,0.005,0,0.1,0.8,0,0,0,-1.40649706843741,0.9740968623038354
17,0.1,1,1,1,1,0.49236239171066265,0.01,0,0,0.9,0.1,0.1,0,-0.025317807984289897,0.885366542803745
17,0.1,1,1,1,1,0.5164785973923515,0.015,0,0,1,0.1,0,0,-0.7486598904902041,0.8006367567650245
28,0.1,1,1,1,1,0.4722953221644475,0.015,0,0,1.3,0,0.1,0,-1.6554818509355071,0.885366542803745
28,0.1,1,1,1,1,0.4722953221644475,0.015,0,0,1.2,0,0.1,0.1,-1.6554818509355071,0.885366542803745
18,0.1,1,1,1,1,0.16094379124341002,0,0.1,0.1,0.9,0.1,0,0.1,-1.016111067156366,1.0308952660644293
17,0.1,1,1,1,1,0.3749504075930371,0.01,0.1,0,1.4,0.1,0,0,0.1906203596086497,0.8006367567650245
18,0.1,1,1,1,1,0.3749504075930371,0.01,0,0,1,0.1,0.1,0,-0.3285040669720361,0.9740968623038354
18,0.1,1,1,1,1,0.3749504075930371,0.01,0,0,0.8,0,0.1,0.1,-0.3285040669720361,0.9740968623038354
17,0.1,1,1,1,1,0.34011973816621555,0.005,0.1,0.1,1.1,0.1,0,0.1,0.10074990310014315,0.8006367567650245
17,0.1,1,1,1,1,0.34011973816621555,0.01,0,0.1,0.8,0.1,0.1,0,0,0.6620073206530356
27,0.1,1,1,1,1,0.5639634988165727,0.006666666666666666,0,0,1.4,0.1,0,0,0.0769610411361284,0.8006367567650245
17,0.1,1,1,1,1,0.4722953221644475,0.005,0,0.1,1.1,0.1,0.1,0,0.09075436326846412,0.9740968623038354
17,0.1,1,1,1,1,0.4722953221644475,0.005,0,0.1,1,0.1,0,0.1,0.09075436326846412,0.9740968623038354
17,0.1,1,1,1,1,0.4722953221644475,0.01,0,0,1.1,0.1,0.1,0.1,-0.6014799920341214,0.7313220387090301
17,0.1,1,1,1,1,0.3749504075930371,0.01,0,0,1.3,0,0.1,0,0.13627761829254775,0.6620073206530356
28,0.1,1,1,1,1,0.4722953221644475,0.02,0,0,1,0.1,0,0.1,-1.5511690043101247,0.885366542803745
17,0.1,1,1,1,1,0.4135166556742356,0.015,0.1,0,1.3,0.1,0,0,0.024692612590371414,0.885366542803745
17,0.1,1,1,1,1,0.4135166556742356,0.01,0,0,0.9,0.1,0,0,-0.8989420935395421,0.8006367567650245
18,0.1,1,1,1,1,0.44716387933635693,0.01,0,0,0.8,0.1,0.1,0.1,-1.5702171992808192,0.7313220387090301
17,0.1,1,1,1,1,0.4722953221644475,0.01,0,0,0.7,0,0,0,-0.6733445532637656,0.885366542803745
17,0.1,1,1,1,1,0.49236239171066265,0.013333333333333332,0,0,1.3,0.1,0,0.1,0.1881379421153945,0.57037824746562
28,0.1,1,1,1,1,0.5639634988165727,0.015,0,0,1,0.1,0,0.1,-0.41703174447962976,0.885366542803745
28,0.1,1,1,1,1,0.16094379124341002,0.005,0.1,0.1,1.3,0.1,0.1,0,-2.3434070875143007,0.8006367567650245
28,0.1,1,1,1,1,0.16094379124341002,0.005,0.1,0.1,1,0.1,0.1,0.1,-2.3434070875143007,0.8006367567650245
17,0.1,1,1,1,1,0.16094379124341002,0.005,0.1,0.1,0.8,0.1,0.1,0.1,-0.15665381004537685,0.8006367567650245
17,0.1,1,1,1,1,0.4135166556742356,0.01,0,0,0.7,0,0.1,0,-0.3871341514234409,0.57037824746562
17,0.1,1,1,1,1,0.3749504075930371,0.01,0,0,1.1,0,0,0.1,-1.0847093834991182,0.885366542803745
28,0.1,1,1,1,1,0.16094379124341002,0.01,0,0.1,1,0,0.1,0,-0.353821874956326,0.9740968623038354
28,0.1,1,1,1,1,0.16094379124341002,0.01,0,0.1,0.7,0,0,0.1,-0.353821874956326,0.9740968623038354
17,0.1,1,1,1,1,0.5639634988165727,0.01,0,0,1.2,0,0.1,0.1,-0.016129381929883644,0.8006367567650245
17,0.1,1,1,1,1,0.5639634988165727,0.01,0,0,0.7,0,0,0.1,-0.016129381929883644,0.8006367567650245
17,0.1,1,1,1,1,0.4135166556742356,0.01,0,0.1,1.2,0,0.1,0,0.20782684720231653,0.8006367567650245
17,0.1,1,1,1,1,0.3749504075930371,0.025,0,0,1.2,0.1,0.1,0,0.03440142671733232,0.7313220387090301
28,0.1,1,1,1,1,0.4135166556742356,0.025,0,0,1.3,0,0,0,-0.5942072327050416,0.885366542803745
