mode,ind,mode_ind,income_k,log_income_k,veh_per_driver,n_adults,non_work_mom,non_work_dad,age,female,has_lil_sib,has_big_sib,distance,log_distance,density,log_density,av_motor,av_active,av_with_parent,av_no_parent,has_big_sib_scaled,has_lil_sib_scaled,log_density_scaled,log_income_k_scaled,non_work_dad_scaled,veh_per_driver_scaled
7,10,17,42.5,3.7495040759303713,1.3333333333333333,4,1,1,7,1,0,1,0.889777,-0.11678440944955605,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0,0.7054709691938801,0.03749504075930371,0.1,0.013333333333333332
7,10,17,62.5,4.135166556742356,1.3333333333333333,5,1,1,12,1,1,0,1.253411,0.22586863489885742,579.1505791505792,6.361562511378855,1,1,1,1,0,0.1,0.6361562511378855,0.04135166556742356,0.1,0.013333333333333332
7,10,17,175,5.1647859739235145,1.5,2,0,0,11,0,0,1,0.955746,-0.045263091609245985,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.05164785973923514,0,0.015
8,20,28,137.5,4.923623917106626,1,2,0,0,11,1,0,1,1.9179279999999999,0.6512454366534041,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0,0.7054709691938801,0.04923623917106626,0,0.01
7,20,27,250,5.521460917862246,0.75,3,0,0,13,1,0,1,0.987926,-0.012147482824748462,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.05521460917862246,0,0.0075
7,10,17,137.5,4.923623917106626,1,2,0,0,7,0,0,1,0.584067,-0.5377395767070401,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.04923623917106626,0,0.01
7,10,17,62.5,4.135166556742356,1,2,0,0,9,1,0,1,1.687841,0.5234501974244062,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0,0.7054709691938801,0.04135166556742356,0,0.01
7,10,17,112.5,4.722953221644475,1,2,1,0,8,0,0,1,1.30329,0.2648918366945936,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0,0.7054709691938801,0.04722953221644475,0,0.01
8,10,18,87.5,4.471638793363569,1.5,3,1,0,8,0,0,1,0.42477600000000004,-0.8561933078255747,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.04471638793363569,0,0.015
8,10,18,30,3.4011973816621555,1,2,1,0,7,1,0,1,1.277546,0.24494105027524488,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.034011973816621556,0,0.01
8,20,28,87.5,4.471638793363569,4,2,1,0,7,1,0,1,0.553496,-0.5915007535984925,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.04471638793363569,0,0.04
8,20,28,20,2.995732273553991,1,2,0,1,14,0,1,1,0.809327,-0.21155224087215166,6563.706563706564,8.789310747326907,1,1,1,1,0.01,0.1,0.8789310747326906,0.029957322735539908,0.1,0.01
7,10,17,42.5,3.7495040759303713,1,2,1,0,7,1,0,1,0.5422330000000001,-0.6120594806195291,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0,0.7054709691938801,0.03749504075930371,0,0.01
8,10,18,87.5,4.471638793363569,1,2,1,1,10,0,1,1,1.17457,0.16090212317054584,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0.1,0.7054709691938801,0.04471638793363569,0.1,0.01
7,10,17,137.5,4.923623917106626,0.3333333333333333,4,1,0,9,1,0,0,0.645209,-0.43818098366532165,1158.3011583011585,7.0547096919388,1,1,1,1,0,0,0.7054709691938801,0.04923623917106626,0,0.003333333333333333
7,10,17,250,5.521460917862246,1,2,0,0,13,0,0,1,1.761855,0.5663672312787102,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0,0.7054709691938801,0.05521460917862246,0,0.01
8,20,28,42.5,3.7495040759303713,0.5,2,1,0,8,0,0,1,1.06194,0.060097424048580435,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0,0.7054709691938801,0.03749504075930371,0,0.005
7,10,17,87.5,4.471638793363569,1,4,1,0,10,1,0,0,0.833462,-0.1821671687124078,2702.702702702703,7.902007552326004,1,1,1,1,0,0,0.7902007552326004,0.04471638793363569,0,0.01
7,10,17,42.5,3.7495040759303713,0.6666666666666666,4,1,1,10,1,1,0,1.861613,0.6214433162217856,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.03749504075930371,0.1,0.006666666666666666
8,20,28,175,5.1647859739235145,0.5,2,0,0,8,0,0,1,1.609,0.47561286801024616,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.05164785973923514,0,0.005
7,20,27,175,5.1647859739235145,1.5,3,0,1,13,0,0,1,0.654863,-0.42332922552929597,115.83011583011583,4.7521245989447545,1,1,1,1,0.01,0,0.47521245989447547,0.05164785973923514,0.1,0.015
7,10,17,12.5,2.5257286443082556,1,3,1,0,12,0,0,1,1.8439139999999998,0.6118904863027939,115.83011583011583,4.7521245989447545,1,1,1,1,0.01,0,0.47521245989447547,0.025257286443082557,0,0.01
7,20,27,112.5,4.722953221644475,1,2,0,0,10,0,0,1,0.481091,-0.7316988375812045,289.5752895752896,5.66841533081891,1,1,1,1,0.01,0,0.566841533081891,0.04722953221644475,0,0.01
7,10,17,87.5,4.471638793363569,1,2,0,0,10,0,0,1,1.932409,0.6587674111080927,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.04471638793363569,0,0.01
8,10,18,42.5,3.7495040759303713,1,2,1,1,8,1,1,1,1.226058,0.20380414471475544,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0.1,0.7902007552326004,0.03749504075930371,0.1,0.01
7,10,17,12.5,2.5257286443082556,0.5,4,1,1,8,0,1,0,1.168134,0.1554076038529052,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.025257286443082557,0.1,0.005
8,10,18,20,2.995732273553991,1,3,1,0,11,1,1,1,1.275937,0.24368081066295716,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0.1,0.7902007552326004,0.029957322735539908,0,0.01
7,10,17,87.5,4.471638793363569,1,2,0,0,8,0,0,1,1.718412,0.5414006085482492,579.1505791505792,6.361562511378855,1,1,1,1,0.01,0,0.6361562511378855,0.04471638793363569,0,0.01
8,10,18,20,2.995732273553991,1,3,1,0,10,1,0,1,0.45212900000000006,-0.793787741638145,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.029957322735539908,0,0.01
8,10,18,175,5.1647859739235145,1,3,1,0,9,0,1,1,1.739329,0.5534994066673173,289.5752895752896,5.66841533081891,1,1,1,1,0.01,0.1,0.566841533081891,0.05164785973923514,0,0.01
8,10,18,87.5,4.471638793363569,1.5,2,0,0,8,0,1,1,0.7497940000000001,-0.28795677684624493,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0.1,0.7902007552326004,0.04471638793363569,0,0.015
7,10,17,250,5.521460917862246,1.3333333333333333,2,1,0,10,0,0,1,1.583256,0.45948348608036255,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.05521460917862246,0,0.013333333333333332
8,10,18,250,5.521460917862246,1,2,0,0,8,0,0,1,1.916319,0.6504061583834093,579.1505791505792,6.361562511378855,1,1,1,1,0.01,0,0.6361562511378855,0.05521460917862246,0,0.01
8,20,28,5,1.6094379124341003,0.5,2,1,0,11,0,0,1,0.415122,-0.8791828260502735,579.1505791505792,6.361562511378855,1,1,1,1,0.01,0,0.6361562511378855,0.016094379124341,0,0.005
8,20,28,30,3.4011973816621555,1,2,1,0,12,1,1,1,1.440055,0.36468130730296455,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0.1,0.7054709691938801,0.034011973816621556,0,0.01
7,10,17,30,3.4011973816621555,1,3,1,0,9,0,0,1,1.650834,0.5012806147588239,115.83011583011583,4.7521245989447545,1,1,1,1,0.01,0,0.47521245989447547,0.034011973816621556,0,0.01
7,10,17,62.5,4.135166556742356,1,2,0,0,8,0,1,0,1.145608,0.13593550044008484,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.04135166556742356,0,0.01
7,10,17,20,2.995732273553991,1,4,1,0,10,0,1,0,0.9782719999999999,-0.02196752900572397,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.029957322735539908,0,0.01
7,10,17,175,5.1647859739235145,1.6666666666666667,3,1,0,13,1,0,1,1.31938,0.2771619292864079,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.05164785973923514,0,0.016666666666666666
7,10,17,62.5,4.135166556742356,2,2,0,0,8,1,1,1,0.638773,-0.4482061302847004,289.5752895752896,5.66841533081891,1,1,1,1,0.01,0.1,0.566841533081891,0.04135166556742356,0,0.02
8,20,28,20,2.995732273553991,0.25,3,1,0,11,0,0,1,0.39742299999999997,-0.9227540743439138,6563.706563706564,8.789310747326907,1,1,1,1,0.01,0,0.8789310747326906,0.029957322735539908,0,0.0025
7,10,17,62.5,4.135166556742356,1,3,0,0,10,0,0,1,0.730486,-0.31404521293054294,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.04135166556742356,0,0.01
8,20,28,112.5,4.722953221644475,1.6666666666666667,3,1,0,7,0,0,1,0.360416,-1.020496359116851,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.04722953221644475,0,0.016666666666666666
8,10,18,87.5,4.471638793363569,1.6666666666666667,3,0,0,11,1,0,1,0.5422330000000001,-0.6120594806195291,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.04471638793363569,0,0.016666666666666666
7,10,17,20,2.995732273553991,1,3,1,1,8,1,1,0,0.633946,-0.45579150167395704,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.029957322735539908,0.1,0.01
7,10,17,112.5,4.722953221644475,1.5,2,0,0,7,0,0,1,0.580849,-0.54326445263901,115.83011583011583,4.7521245989447545,1,1,1,1,0.01,0,0.47521245989447547,0.04722953221644475,0,0.015
8,20,28,112.5,4.722953221644475,1,2,0,0,10,0,0,1,1.052286,0.05096494048530786,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.04722953221644475,0,0.01
7,10,17,87.5,4.471638793363569,1,3,1,1,10,1,0,1,1.205141,0.1865965725453286,579.1505791505792,6.361562511378855,1,1,1,1,0.01,0,0.6361562511378855,0.04471638793363569,0.1,0.01
7,10,17,112.5,4.722953221644475,1,2,1,0,9,1,0,1,1.039414,0.03865709281071101,289.5752895752896,5.66841533081891,1,1,1,1,0.01,0,0.566841533081891,0.04722953221644475,0,0.01
7,10,17,87.5,4.471638793363569,1.3333333333333333,3,1,0,10,1,0,1,1.8020800000000001,0.5889415533172494,579.1505791505792,6.361562511378855,1,1,1,1,0.01,0,0.6361562511378855,0.04471638793363569,0,0.013333333333333332
7,10,17,175,5.1647859739235145,1.6666666666666667,3,1,0,14,0,1,0,0.69187,-0.3683572022842828,579.1505791505792,6.361562511378855,1,1,1,1,0,0.1,0.6361562511378855,0.05164785973923514,0,0.016666666666666666
7,10,17,62.5,4.135166556742356,1,2,0,0,10,0,1,1,1.972634,0.6793697055242658,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0.1,0.7902007552326004,0.04135166556742356,0,0.01
8,20,28,62.5,4.135166556742356,1,3,0,0,12,0,0,1,0.65969,-0.4159852512735374,11583.011583011583,9.357294784932845,1,1,1,1,0.01,0,0.9357294784932846,0.04135166556742356,0,0.01
7,10,17,30,3.4011973816621555,2,1,0,0,8,1,0,1,1.3129439999999999,0.27227194399221605,289.5752895752896,5.66841533081891,1,1,1,1,0.01,0,0.566841533081891,0.034011973816621556,0,0.02
7,10,17,112.5,4.722953221644475,1.6666666666666667,2,0,0,9,1,1,1,1.36765,0.31309393851247125,579.1505791505792,6.361562511378855,1,1,1,1,0.01,0.1,0.6361562511378855,0.04722953221644475,0,0.016666666666666666
8,20,28,20,2.995732273553991,0,3,1,0,11,1,0,1,0.701524,-0.3545001676228565,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.029957322735539908,0,0
8,10,18,250,5.521460917862246,1,2,0,0,9,0,0,1,1.023324,0.023056152368231154,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0,0.7054709691938801,0.05521460917862246,0,0.01
8,20,28,62.5,4.135166556742356,1,3,0,0,10,0,1,1,0.857597,-0.1536209868060463,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0.1,0.7054709691938801,0.04135166556742356,0,0.01
8,20,28,112.5,4.722953221644475,1,2,0,0,10,0,0,1,1.7377200000000002,0.5525739091463746,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0,0.7054709691938801,0.04722953221644475,0,0.01
7,10,17,87.5,4.471638793363569,0.75,4,1,0,7,0,1,0,1.293636,0.2574568582070755,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.04471638793363569,0,0.0075
7,10,17,30,3.4011973816621555,1.6666666666666667,3,1,0,10,1,1,0,1.522114,0.42010015807998735,115.83011583011583,4.7521245989447545,1,1,1,1,0,0.1,0.47521245989447547,0.034011973816621556,0,0.016666666666666666
8,20,28,175,5.1647859739235145,1,4,1,0,13,0,0,0,1.143999,0.13453001883134996,579.1505791505792,6.361562511378855,1,1,1,1,0,0,0.6361562511378855,0.05164785973923514,0,0.01
8,10,18,62.5,4.135166556742356,0.5,2,1,1,7,1,0,1,0.617856,-0.4814998583841641,6563.706563706564,8.789310747326907,1,1,1,1,0.01,0,0.8789310747326906,0.04135166556742356,0.1,0.005
7,10,17,87.5,4.471638793363569,1.5,2,0,0,8,1,0,1,1.581647,0.45846670917527566,579.1505791505792,6.361562511378855,1,1,1,1,0.01,0,0.6361562511378855,0.04471638793363569,0,0.015
8,20,28,175,5.1647859739235145,1,2,0,0,13,0,1,1,1.7377200000000002,0.5525739091463746,579.1505791505792,6.361562511378855,1,1,1,1,0.01,0.1,0.6361562511378855,0.05164785973923514,0,0.01
7,10,17,175,5.1647859739235145,1,2,0,1,10,0,0,1,1.9838970000000002,0.6850630921924535,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0,0.7054709691938801,0.05164785973923514,0.1,0.01
8,20,28,87.5,4.471638793363569,3,2,0,0,8,1,0,1,0.37167900000000004,-0.9897247004500973,579.1505791505792,6.361562511378855,1,1,1,1,0.01,0,0.6361562511378855,0.04471638793363569,0,0.03
8,20,28,112.5,4.722953221644475,2.5,2,0,0,9,1,1,1,0.22043300000000002,-1.512161485143766,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0.1,0.7054709691938801,0.04722953221644475,0,0.025
7,10,17,137.5,4.923623917106626,1,3,0,1,13,0,0,1,1.4014389999999999,0.3374995658806118,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.04923623917106626,0.1,0.01
7,10,17,62.5,4.135166556742356,1,3,1,0,9,1,1,0,0.65647199999999994,-0.4208752365677293,579.1505791505792,6.361562511378855,1,1,1,1,0,0.1,0.6361562511378855,0.04135166556742356,0,0.01
7,20,27,42.5,3.7495040759303713,1,2,1,0,9,1,0,1,0.534188,-0.6270074420554024,289.5752895752896,5.66841533081891,1,1,1,1,0.01,0,0.566841533081891,0.03749504075930371,0,0.01
7,10,17,112.5,4.722953221644475,1,3,1,1,12,0,0,1,0.6484270000000001,-0.43320584902520776,579.1505791505792,6.361562511378855,1,1,1,1,0.01,0,0.6361562511378855,0.04722953221644475,0.1,0.01
7,10,17,42.5,3.7495040759303713,1,3,1,1,14,0,1,1,2.008032,0.6971551379574821,115.83011583011583,4.7521245989447545,1,1,1,1,0.01,0.1,0.47521245989447547,0.03749504075930371,0.1,0.01
7,10,17,112.5,4.722953221644475,1,2,0,0,8,1,0,1,1.068376,0.06613973850454295,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0,0.7054709691938801,0.04722953221644475,0,0.01
7,10,17,12.5,2.5257286443082556,1,3,1,0,10,1,1,1,0.9605729999999999,-0.040225297579288916,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0.1,0.7902007552326004,0.025257286443082557,0,0.01
8,20,28,112.5,4.722953221644475,2,3,1,0,13,0,1,0,1.166525,0.1540292438827839,289.5752895752896,5.66841533081891,1,1,1,1,0,0.1,0.566841533081891,0.04722953221644475,0,0.02
8,20,28,250,5.521460917862246,1,2,0,0,11,1,0,1,0.9412649999999999,-0.0605305637400345,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.05521460917862246,0,0.01
7,10,17,175,5.1647859739235145,1,2,1,0,13,0,0,1,1.361214,0.30837694863433235,289.5752895752896,5.66841533081891,1,1,1,1,0.01,0,0.566841533081891,0.05164785973923514,0,0.01
8,10,18,137.5,4.923623917106626,1,2,0,0,11,1,1,0,1.005625,0.0056092387645105945,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.04923623917106626,0,0.01
8,10,18,112.5,4.722953221644475,1,3,0,0,11,0,0,1,0.698306,-0.35909787687148603,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.04722953221644475,0,0.01
8,20,28,250,5.521460917862246,1,3,0,1,9,1,0,1,0.349153,-1.0522450574314313,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.05521460917862246,0.1,0.01
8,10,18,5,1.6094379124341003,0,3,1,1,9,1,0,1,0.582458,-0.5404981991461197,11583.011583011583,9.357294784932845,1,1,1,1,0.01,0,0.9357294784932846,0.016094379124341,0.1,0
7,10,17,30,3.4011973816621555,0.5,4,1,1,11,1,0,1,1.779554,0.5763627711103892,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0,0.7054709691938801,0.034011973816621556,0.1,0.005
7,10,17,5,1.6094379124341003,0.5,2,1,1,8,1,0,1,1.375695,0.31895905796486923,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0,0.7054709691938801,0.016094379124341,0.1,0.005
7,10,17,250,5.521460917862246,1,2,0,0,7,0,0,1,1.583256,0.45948348608036255,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0,0.7054709691938801,0.05521460917862246,0,0.01
7,10,17,42.5,3.7495040759303713,3,2,0,0,10,0,0,1,1.5398129999999999,0.43166098048106327,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.03749504075930371,0,0.03
7,10,17,175,5.1647859739235145,1,2,0,0,9,0,0,1,0.7771469999999999,-0.2521257573193183,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.05164785973923514,0,0.01
8,10,18,250,5.521460917862246,1,2,1,0,7,1,0,1,0.9267839999999999,-0.07603475027599972,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.05521460917862246,0,0.01
7,10,17,42.5,3.7495040759303713,1,2,0,1,9,1,0,1,1.62509,0.4855631988634142,115.83011583011583,4.7521245989447545,1,1,1,1,0.01,0,0.47521245989447547,0.03749504075930371,0.1,0.01
7,10,17,5,1.6094379124341003,1,1,1,0,7,1,0,1,1.555903,0.44205608448140343,6563.706563706564,8.789310747326907,1,1,1,1,0.01,0,0.8789310747326906,0.016094379124341,0,0.01
8,20,28,42.5,3.7495040759303713,1,2,1,1,9,0,0,1,1.1279089999999998,0.12036547606269904,115.83011583011583,4.7521245989447545,1,1,1,1,0.01,0,0.47521245989447547,0.03749504075930371,0.1,0.01
8,10,18,12.5,2.5257286443082556,0,2,1,1,9,1,0,1,1.56073,0.44515366052553756,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.025257286443082557,0.1,0
7,10,17,62.5,4.135166556742356,1,2,0,0,8,1,0,1,1.283982,0.24996618647791785,19.305019305019307,2.9603651297167,1,1,1,1,0.01,0,0.29603651297167,0.04135166556742356,0,0.01
7,10,17,112.5,4.722953221644475,1,2,0,0,10,0,0,1,0.613029,-0.48934303584518984,115.83011583011583,4.7521245989447545,1,1,1,1,0.01,0,0.47521245989447547,0.04722953221644475,0,0.01
7,10,17,62.5,4.135166556742356,1,3,1,0,10,1,0,1,0.717614,-0.33182345895182686,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0,0.7054709691938801,0.04135166556742356,0,0.01
8,20,28,175,5.1647859739235145,1,2,0,0,9,0,1,1,1.38374,0.3247899782756625,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0.1,0.7902007552326004,0.05164785973923514,0,0.01
8,10,18,12.5,2.5257286443082556,0.75,4,1,0,13,1,0,0,1.7248480000000002,0.5451389306588565,2702.702702702703,7.902007552326004,1,1,1,1,0,0,0.7902007552326004,0.025257286443082557,0,0.0075
7,10,17,87.5,4.471638793363569,1,4,0,0,11,0,1,0,1.5188959999999998,0.41798375517360964,115.83011583011583,4.7521245989447545,1,1,1,1,0,0.1,0.47521245989447547,0.04471638793363569,0,0.01
8,20,28,87.5,4.471638793363569,0.5,2,0,0,11,0,1,1,1.1874419999999999,0.1718014136285815,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0.1,0.7902007552326004,0.04471638793363569,0,0.005
7,10,17,250,5.521460917862246,1,2,0,0,10,1,1,1,0.9010400000000001,-0.10420562724269591,579.1505791505792,6.361562511378855,1,1,1,1,0.01,0.1,0.6361562511378855,0.05521460917862246,0,0.01
8,10,18,175,5.1647859739235145,0.75,4,0,1,9,0,1,0,0.9123029999999999,-0.09178310724413898,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.05164785973923514,0.1,0.0075
8,20,28,30,3.4011973816621555,1,1,0,0,14,0,1,0,0.506835,-0.6795697721462578,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.034011973816621556,0,0.01
7,10,17,137.5,4.923623917106626,1.3333333333333333,4,1,1,11,0,1,0,1.1134279999999999,0.10744354464577854,115.83011583011583,4.7521245989447545,1,1,1,1,0,0.1,0.47521245989447547,0.04923623917106626,0.1,0.013333333333333332
7,10,17,137.5,4.923623917106626,1,4,0,1,10,0,0,0,0.9283929999999999,-0.07430014446379142,115.83011583011583,4.7521245989447545,1,1,1,1,0,0,0.47521245989447547,0.04923623917106626,0.1,0.01
7,10,17,87.5,4.471638793363569,1,2,0,0,9,0,1,1,1.020106,0.019906543465334988,579.1505791505792,6.361562511378855,1,1,1,1,0.01,0.1,0.6361562511378855,0.04471638793363569,0,0.01
8,20,28,175,5.1647859739235145,1,2,0,0,9,0,0,1,0.730486,-0.31404521293054294,579.1505791505792,6.361562511378855,1,1,1,1,0.01,0,0.6361562511378855,0.05164785973923514,0,0.01
8,20,28,250,5.521460917862246,1,2,0,0,9,0,0,1,0.693479,-0.3660343208681432,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.05521460917862246,0,0.01
8,20,28,20,2.995732273553991,0.4,4,1,1,12,0,0,1,1.6717509999999998,0.5138715801273364,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0,0.7054709691938801,0.029957322735539908,0.1,0.004
7,10,17,112.5,4.722953221644475,1,2,1,0,10,0,0,1,0.635555,-0.45325664607076904,579.1505791505792,6.361562511378855,1,1,1,1,0.01,0,0.6361562511378855,0.04722953221644475,0,0.01
7,10,17,87.5,4.471638793363569,0.5,2,1,1,9,1,0,1,1.024933,0.024627244600272543,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.04471638793363569,0.1,0.005
8,20,28,62.5,4.135166556742356,1,2,1,0,9,0,0,1,0.785192,-0.24182700511874372,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.04135166556742356,0,0.01
7,10,17,62.5,4.135166556742356,1,4,1,1,10,1,0,0,1.832651,0.6057635524752912,2702.702702702703,7.902007552326004,1,1,1,1,0,0,0.7902007552326004,0.04135166556742356,0.1,0.01
8,20,28,175,5.1647859739235145,2,2,0,0,11,0,0,1,1.369259,0.31426971760148326,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.05164785973923514,0,0.02
7,10,17,112.5,4.722953221644475,1,2,1,0,8,0,0,1,1.277546,0.24494105027524488,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.04722953221644475,0,0.01
7,10,17,30,3.4011973816621555,2,1,1,0,12,1,0,1,1.103774,0.09873521675399435,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0,0.7054709691938801,0.034011973816621556,0,0.02
7,10,17,30,3.4011973816621555,0.6666666666666666,3,1,1,12,1,0,1,0.815763,-0.2036314073807077,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0,0.7054709691938801,0.034011973816621556,0.1,0.006666666666666666
7,10,17,62.5,4.135166556742356,1,4,1,1,12,1,1,0,1.258238,0.22971232957342017,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.04135166556742356,0.1,0.01
8,10,18,62.5,4.135166556742356,1.25,2,0,0,8,1,0,1,0.9090849999999999,-0.09531667982545004,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0,0.7054709691938801,0.04135166556742356,0,0.0125
7,10,17,20,2.995732273553991,0.5,2,0,0,7,0,0,1,1.6685329999999998,0.5119447972576363,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.029957322735539908,0,0.005
7,10,17,62.5,4.135166556742356,1,2,0,0,8,0,0,1,0.85277,-0.15926540442572334,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0,0.7054709691938801,0.04135166556742356,0,0.01
7,20,27,42.5,3.7495040759303713,0.6666666666666666,2,0,0,12,0,1,1,0.975054,-0.025262424902576467,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0.1,0.7054709691938801,0.03749504075930371,0,0.006666666666666666
7,10,17,62.5,4.135166556742356,1.25,4,1,1,10,0,0,0,1.2968540000000002,0.25994133153473753,579.1505791505792,6.361562511378855,1,1,1,1,0,0,0.6361562511378855,0.04135166556742356,0.1,0.0125
8,20,28,250,5.521460917862246,1,3,1,0,14,1,1,1,1.14239,0.13312255906347023,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0.1,0.7902007552326004,0.05521460917862246,0,0.01
7,10,17,20,2.995732273553991,0.5,2,1,0,9,0,1,1,0.854379,-0.15738038972995205,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0.1,0.7902007552326004,0.029957322735539908,0,0.005
8,20,28,30,3.4011973816621555,1,3,1,1,9,1,0,1,0.378115,-0.9725568968277319,11583.011583011583,9.357294784932845,1,1,1,1,0.01,0,0.9357294784932846,0.034011973816621556,0.1,0.01
7,20,27,20,2.995732273553991,0.5,2,1,0,10,0,0,1,0.807718,-0.21354229128016164,579.1505791505792,6.361562511378855,1,1,1,1,0.01,0,0.6361562511378855,0.029957322735539908,0,0.005
7,10,17,30,3.4011973816621555,1,3,1,0,13,1,1,1,0.810936,-0.20956614290052228,6563.706563706564,8.789310747326907,1,1,1,1,0.01,0.1,0.8789310747326906,0.034011973816621556,0,0.01
7,20,27,175,5.1647859739235145,1,3,0,1,14,1,0,1,1.874485,0.62833395502791,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0,0.7054709691938801,0.05164785973923514,0.1,0.01
7,10,17,62.5,4.135166556742356,1.25,4,1,0,9,0,1,0,0.827026,-0.18991914551672573,6563.706563706564,8.789310747326907,1,1,1,1,0,0.1,0.8789310747326906,0.04135166556742356,0,0.0125
8,20,28,250,5.521460917862246,1,2,1,0,8,0,0,1,0.429603,-0.8448937525716413,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.05521460917862246,0,0.01
