mode	independence	ind_3	ind_3_alt	mode_ind	mode_ind_3	mode_ind_3_alt	income_k	veh_per_driver	n_adults	has_mom	has_dad	non_work_mom	non_work_dad	age	female	has_lil_sib	has_big_sib	distance	density
8	10	10	10	810	810	810	112.5	1	2	TRUE	TRUE	FALSE	FALSE	13	FALSE	TRUE	FALSE	0.5760219999999999	1158.3011583011585
8	22	20	20	822	820	820	112.5	1.5	2	TRUE	TRUE	TRUE	FALSE	13	FALSE	TRUE	FALSE	0.471437	2702.702702702703
7	22	20	20	722	720	720	42.5	1	2	TRUE	TRUE	TRUE	FALSE	10	TRUE	TRUE	FALSE	1.245366	2702.702702702703
7	22	20	20	722	720	720	250	1	2	TRUE	TRUE	TRUE	FALSE	10	TRUE	TRUE	FALSE	1.4384460000000001	1158.3011583011585
7	22	20	20	722	720	720	5	1	1	TRUE	FALSE	TRUE	FALSE	11	FALSE	TRUE	TRUE	0.057923999999999996	1158.3011583011585
7	23	20	20	723	720	720	20	1	2	TRUE	TRUE	FALSE	TRUE	13	FALSE	FALSE	FALSE	0.807718	2702.702702702703
8	10	10	10	810	810	810	12.5	0.5	2	TRUE	TRUE	TRUE	FALSE	10	TRUE	FALSE	FALSE	0.46178299999999994	1158.3011583011585
9	30	30	30	930	930	930	30	1.5	2	TRUE	TRUE	FALSE	FALSE	13	TRUE	FALSE	TRUE	1.774727	115.83011583011583
7	23	20	20	723	720	720	30	1	2	TRUE	TRUE	FALSE	TRUE	11	FALSE	FALSE	FALSE	1.8471319999999998	11583.011583011583
7	23	20	20	723	720	720	112.5	1	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	FALSE	FALSE	0.333063	2702.702702702703
7	24	20	30	724	720	730	250	1.5	2	TRUE	TRUE	FALSE	FALSE	13	FALSE	FALSE	FALSE	1.551076	2702.702702702703
7	22	20	20	722	720	720	62.5	1	1	TRUE	FALSE	FALSE	FALSE	11	FALSE	FALSE	TRUE	0.577631	2702.702702702703
7	22	20	20	722	720	720	42.5	1	1	TRUE	FALSE	FALSE	FALSE	10	TRUE	FALSE	TRUE	1.155262	579.1505791505792
7	23	20	20	723	720	720	250	1	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	TRUE	FALSE	0.809327	2702.702702702703
9	22	20	20	922	920	920	112.5	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	FALSE	0.761057	2702.702702702703
7	22	20	20	722	720	720	62.5	1	2	TRUE	TRUE	FALSE	FALSE	9	FALSE	FALSE	FALSE	1.8471319999999998	2702.702702702703
8	22	20	20	822	820	820	250	1	2	TRUE	TRUE	FALSE	FALSE	11	TRUE	TRUE	FALSE	0.913912	1158.3011583011585
7	23	20	20	723	720	720	112.5	1	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	TRUE	FALSE	0.616247	115.83011583011583
7	23	20	20	723	720	720	87.5	1	2	TRUE	TRUE	FALSE	FALSE	12	TRUE	TRUE	FALSE	0.7884099999999999	2702.702702702703
7	23	20	20	723	720	720	87.5	1	2	TRUE	TRUE	TRUE	FALSE	10	FALSE	FALSE	FALSE	0.685434	6563.706563706564
7	22	20	20	722	720	720	42.5	1	2	TRUE	TRUE	TRUE	FALSE	10	TRUE	FALSE	FALSE	1.666924	1158.3011583011585
8	30	30	30	830	830	830	175	1.5	2	TRUE	TRUE	FALSE	FALSE	13	TRUE	TRUE	FALSE	0.828635	2702.702702702703
8	10	10	10	810	810	810	42.5	1	2	TRUE	TRUE	TRUE	FALSE	13	TRUE	FALSE	TRUE	0.860815	1158.3011583011585
8	24	20	30	824	820	830	5	0.5	2	TRUE	FALSE	FALSE	FALSE	12	TRUE	TRUE	TRUE	1.8406959999999999	2702.702702702703
7	22	20	20	722	720	720	137.5	1	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	FALSE	TRUE	1.1246909999999999	6563.706563706564
7	22	20	20	722	720	720	112.5	1	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	FALSE	TRUE	0.75623	2702.702702702703
7	22	20	20	722	720	720	30	1	2	TRUE	TRUE	FALSE	FALSE	9	FALSE	FALSE	TRUE	1.959762	115.83011583011583
7	22	20	20	722	720	720	62.5	1.5	3	TRUE	TRUE	TRUE	FALSE	11	TRUE	TRUE	TRUE	1.8374779999999997	2702.702702702703
7	22	20	20	722	720	720	250	1	2	TRUE	TRUE	FALSE	FALSE	13	TRUE	FALSE	TRUE	0.983099	2702.702702702703
7	22	20	20	722	720	720	42.5	2	3	TRUE	TRUE	FALSE	FALSE	12	TRUE	TRUE	FALSE	1.428792	1158.3011583011585
8	23	20	20	823	820	820	175	1	2	TRUE	TRUE	TRUE	FALSE	8	TRUE	TRUE	TRUE	1.433619	579.1505791505792
7	22	20	20	722	720	720	112.5	1	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	FALSE	TRUE	1.8036889999999999	2702.702702702703
9	10	10	10	910	910	910	250	1	2	TRUE	TRUE	FALSE	FALSE	13	FALSE	TRUE	TRUE	1.731284	2702.702702702703
7	23	20	20	723	720	720	112.5	1	2	TRUE	TRUE	TRUE	TRUE	9	FALSE	FALSE	TRUE	1.308117	115.83011583011583
8	24	20	30	824	820	830	175	1	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	FALSE	TRUE	0.511662	1158.3011583011585
9	30	30	30	930	930	930	250	0.5	2	TRUE	TRUE	TRUE	FALSE	12	TRUE	FALSE	FALSE	1.605782	2702.702702702703
7	22	20	20	722	720	720	30	1	3	TRUE	TRUE	TRUE	FALSE	8	FALSE	FALSE	FALSE	1.4995880000000001	579.1505791505792
7	23	20	20	723	720	720	175	1	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	FALSE	TRUE	1.9790699999999999	2702.702702702703
7	24	20	30	724	720	730	175	1.5	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	TRUE	1.942063	115.83011583011583
8	22	20	20	822	820	820	5	1	2	TRUE	TRUE	TRUE	FALSE	8	TRUE	FALSE	TRUE	0.44408400000000003	2702.702702702703
8	30	30	30	830	830	830	62.5	1	3	TRUE	TRUE	TRUE	FALSE	10	TRUE	FALSE	TRUE	0.82059	2702.702702702703
7	22	20	20	722	720	720	250	1	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	FALSE	TRUE	1.604173	2702.702702702703
7	22	20	20	722	720	720	42.5	1	3	TRUE	TRUE	TRUE	FALSE	9	TRUE	FALSE	FALSE	1.425574	1158.3011583011585
7	22	20	20	722	720	720	5	1	1	TRUE	FALSE	TRUE	FALSE	8	TRUE	TRUE	TRUE	1.679796	6563.706563706564
7	22	20	20	722	720	720	62.5	0.75	4	TRUE	TRUE	TRUE	TRUE	11	TRUE	FALSE	TRUE	1.290418	1158.3011583011585
7	22	20	20	722	720	720	250	1	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	FALSE	TRUE	1.8905750000000001	1158.3011583011585
7	23	20	20	723	720	720	62.5	1	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	FALSE	TRUE	0.601766	579.1505791505792
9	30	30	30	930	930	930	112.5	1	2	TRUE	TRUE	TRUE	FALSE	9	FALSE	FALSE	TRUE	1.198705	2702.702702702703
7	22	20	20	722	720	720	250	1.5	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	FALSE	TRUE	1.3402969999999998	2702.702702702703
7	23	20	20	723	720	720	137.5	1	2	TRUE	TRUE	FALSE	FALSE	13	TRUE	TRUE	TRUE	0.775538	1158.3011583011585
9	22	20	20	922	920	920	20	1	1	TRUE	FALSE	FALSE	FALSE	10	FALSE	FALSE	TRUE	0.984708	2702.702702702703
7	23	20	20	723	720	720	137.5	1	2	TRUE	TRUE	FALSE	FALSE	13	FALSE	TRUE	TRUE	0.44730200000000003	2702.702702702703
8	22	20	20	822	820	820	30	0.6666666666666666	3	TRUE	TRUE	TRUE	FALSE	12	TRUE	FALSE	FALSE	0.12872	115.83011583011583
8	22	20	20	822	820	820	20	1	2	TRUE	TRUE	TRUE	FALSE	11	FALSE	FALSE	TRUE	0.622683	11583.011583011583
8	22	20	20	822	820	820	20	0.3333333333333333	3	TRUE	TRUE	TRUE	FALSE	8	FALSE	FALSE	TRUE	0.653254	289.5752895752896
7	23	20	20	723	720	720	42.5	1.6666666666666667	3	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	FALSE	0.296056	2702.702702702703
8	22	20	20	822	820	820	112.5	1	2	TRUE	TRUE	FALSE	FALSE	9	FALSE	FALSE	TRUE	0.827026	11583.011583011583
7	22	20	20	722	720	720	250	0.6666666666666666	2	TRUE	TRUE	FALSE	FALSE	12	FALSE	FALSE	TRUE	0.7578389999999999	1158.3011583011585
8	30	30	30	830	830	830	62.5	1	2	TRUE	TRUE	TRUE	FALSE	8	FALSE	FALSE	TRUE	0.313755	6563.706563706564
7	22	20	20	722	720	720	250	1	2	TRUE	TRUE	TRUE	FALSE	12	TRUE	FALSE	TRUE	1.740938	579.1505791505792
7	24	20	30	724	720	730	112.5	1.5	2	TRUE	TRUE	FALSE	FALSE	11	FALSE	FALSE	TRUE	1.584865	1158.3011583011585
8	30	30	30	830	830	830	62.5	1.5	2	TRUE	TRUE	FALSE	FALSE	13	FALSE	TRUE	TRUE	0.342717	6563.706563706564
7	23	20	20	723	720	720	250	1.5	2	TRUE	TRUE	TRUE	FALSE	9	FALSE	FALSE	TRUE	1.419138	1158.3011583011585
7	22	20	20	722	720	720	175	1	2	TRUE	TRUE	TRUE	FALSE	10	TRUE	TRUE	TRUE	1.9211459999999998	2702.702702702703
7	22	20	20	722	720	720	250	1	2	TRUE	TRUE	TRUE	FALSE	10	FALSE	FALSE	FALSE	1.193878	289.5752895752896
8	10	10	10	810	810	810	87.5	1.5	3	TRUE	TRUE	TRUE	TRUE	11	FALSE	TRUE	FALSE	1.0989470000000001	1158.3011583011585
7	22	20	20	722	720	720	112.5	1	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	FALSE	TRUE	1.018497	289.5752895752896
7	22	20	20	722	720	720	137.5	1	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	FALSE	TRUE	1.332252	2702.702702702703
7	22	20	20	722	720	720	175	2.5	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	FALSE	TRUE	1.9517170000000001	1158.3011583011585
9	10	10	10	910	910	910	250	2	2	TRUE	TRUE	TRUE	FALSE	11	FALSE	TRUE	TRUE	1.105383	2702.702702702703
7	22	20	20	722	720	720	62.5	0.5	2	TRUE	TRUE	TRUE	FALSE	11	TRUE	TRUE	TRUE	0.9155209999999999	2702.702702702703
7	21	20	20	721	720	720	30	1	3	TRUE	TRUE	FALSE	FALSE	11	TRUE	FALSE	FALSE	1.232494	2702.702702702703
8	22	20	20	822	820	820	42.5	1	2	TRUE	TRUE	TRUE	FALSE	9	TRUE	FALSE	TRUE	0.456956	6563.706563706564
7	22	20	20	722	720	720	30	1	2	TRUE	TRUE	TRUE	FALSE	8	FALSE	TRUE	FALSE	1.17457	1158.3011583011585
8	10	10	10	810	810	810	87.5	1.5	2	TRUE	TRUE	FALSE	FALSE	13	TRUE	TRUE	FALSE	0.738531	115.83011583011583
7	22	20	20	722	720	720	137.5	1	2	TRUE	TRUE	TRUE	FALSE	10	FALSE	FALSE	TRUE	1.213186	1158.3011583011585
9	22	20	20	922	920	920	250	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	TRUE	TRUE	1.134345	1158.3011583011585
7	22	20	20	722	720	720	175	1	2	TRUE	TRUE	TRUE	FALSE	8	TRUE	FALSE	TRUE	1.393394	2702.702702702703
7	22	20	20	722	720	720	87.5	1.5	2	TRUE	TRUE	FALSE	FALSE	9	FALSE	TRUE	TRUE	1.2614560000000001	2702.702702702703
8	30	30	30	830	830	830	5	0	1	TRUE	FALSE	TRUE	FALSE	10	FALSE	TRUE	TRUE	0.516489	579.1505791505792
9	30	30	30	930	930	930	62.5	1	2	TRUE	TRUE	TRUE	FALSE	8	TRUE	FALSE	TRUE	1.3531689999999998	2702.702702702703
7	30	30	30	730	730	730	87.5	1	2	TRUE	TRUE	FALSE	FALSE	13	FALSE	FALSE	TRUE	1.240539	1158.3011583011585
7	23	20	20	723	720	720	175	1.5	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	FALSE	TRUE	1.375695	6563.706563706564
8	10	10	10	810	810	810	112.5	1	2	TRUE	TRUE	FALSE	FALSE	9	FALSE	FALSE	TRUE	1.414311	1158.3011583011585
7	22	20	20	722	720	720	62.5	1.3333333333333333	2	TRUE	TRUE	TRUE	FALSE	9	FALSE	TRUE	TRUE	1.765073	1158.3011583011585
7	21	20	20	721	720	720	42.5	1	2	TRUE	TRUE	FALSE	FALSE	11	FALSE	TRUE	TRUE	0.65647199999999994	6563.706563706564
7	23	20	20	723	720	720	112.5	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	TRUE	TRUE	1.607391	2702.702702702703
7	22	20	20	722	720	720	250	1	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	FALSE	TRUE	1.506024	2702.702702702703
7	22	20	20	722	720	720	87.5	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	TRUE	1.0732030000000001	1158.3011583011585
8	10	10	10	810	810	810	42.5	1	3	TRUE	TRUE	FALSE	TRUE	11	FALSE	FALSE	FALSE	1.119864	1158.3011583011585
8	30	30	30	830	830	830	20	1	1	TRUE	FALSE	FALSE	FALSE	11	TRUE	FALSE	TRUE	1.065158	2702.702702702703
8	30	30	30	830	830	830	30	1	2	TRUE	TRUE	FALSE	FALSE	9	FALSE	TRUE	TRUE	0.37167900000000004	579.1505791505792
7	23	20	20	723	720	720	62.5	1	2	TRUE	TRUE	FALSE	FALSE	13	FALSE	FALSE	TRUE	0.846334	19.305019305019307
7	23	20	20	723	720	720	137.5	1	3	TRUE	TRUE	FALSE	TRUE	8	FALSE	FALSE	TRUE	1.9790699999999999	1158.3011583011585
8	30	30	30	830	830	830	62.5	1	2	TRUE	TRUE	FALSE	FALSE	11	FALSE	TRUE	TRUE	0.043443	115.83011583011583
7	22	20	20	722	720	720	62.5	1	2	TRUE	TRUE	FALSE	FALSE	11	TRUE	FALSE	TRUE	1.108601	6563.706563706564
7	22	20	20	722	720	720	30	2	1	TRUE	FALSE	TRUE	FALSE	12	TRUE	TRUE	TRUE	0.854379	1158.3011583011585
7	22	20	20	722	720	720	62.5	1	2	TRUE	TRUE	TRUE	FALSE	12	FALSE	TRUE	TRUE	1.30329	1158.3011583011585
7	22	20	20	722	720	720	87.5	2	2	TRUE	FALSE	FALSE	FALSE	13	FALSE	FALSE	TRUE	0.9187389999999999	1158.3011583011585
7	23	20	20	723	720	720	112.5	1.5	2	TRUE	TRUE	FALSE	FALSE	9	FALSE	FALSE	TRUE	0.802891	115.83011583011583
7	23	20	20	723	720	720	175	1	2	TRUE	TRUE	FALSE	FALSE	11	FALSE	TRUE	TRUE	1.119864	2702.702702702703
7	22	20	20	722	720	720	87.5	1	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	FALSE	TRUE	1.184224	2702.702702702703
9	10	10	10	910	910	910	42.5	2	2	TRUE	TRUE	FALSE	TRUE	10	FALSE	FALSE	TRUE	1.213186	2702.702702702703
9	10	10	10	910	910	910	87.5	1	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	FALSE	TRUE	1.9517170000000001	2702.702702702703
8	10	10	10	810	810	810	62.5	1	2	TRUE	TRUE	FALSE	FALSE	9	FALSE	FALSE	TRUE	0.580849	19.305019305019307
8	24	20	30	824	820	830	42.5	1	2	TRUE	TRUE	TRUE	FALSE	12	TRUE	FALSE	TRUE	1.6765780000000001	6563.706563706564
7	23	20	20	723	720	720	250	1	2	TRUE	TRUE	FALSE	FALSE	12	FALSE	TRUE	TRUE	1.470626	2702.702702702703
8	10	10	10	810	810	810	175	1	2	TRUE	TRUE	FALSE	FALSE	9	FALSE	FALSE	TRUE	0.506835	2702.702702702703
7	23	20	20	723	720	720	62.5	1	3	TRUE	TRUE	TRUE	FALSE	8	FALSE	FALSE	FALSE	1.774727	115.83011583011583
7	22	20	20	722	720	720	175	1	2	TRUE	TRUE	TRUE	FALSE	8	TRUE	FALSE	TRUE	1.871267	2702.702702702703
7	22	20	20	722	720	720	5	0.5	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	TRUE	TRUE	1.8664399999999999	6563.706563706564
7	22	20	20	722	720	720	137.5	1	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	FALSE	TRUE	1.050677	1158.3011583011585
7	23	20	20	723	720	720	175	1	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	FALSE	TRUE	1.333861	2702.702702702703
7	23	20	20	723	720	720	87.5	0.5	2	TRUE	TRUE	TRUE	FALSE	8	TRUE	FALSE	TRUE	1.734502	1158.3011583011585
7	22	20	20	722	720	720	20	0.5	2	TRUE	TRUE	FALSE	TRUE	11	TRUE	TRUE	TRUE	1.100556	1158.3011583011585
7	21	20	20	721	720	720	62.5	1	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	FALSE	TRUE	1.063549	19.305019305019307
7	22	20	20	722	720	720	175	1	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	FALSE	TRUE	1.242148	6563.706563706564
7	23	20	20	723	720	720	62.5	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	TRUE	1.227667	579.1505791505792
7	22	20	20	722	720	720	87.5	1.5	2	TRUE	TRUE	TRUE	FALSE	13	FALSE	FALSE	FALSE	1.5188959999999998	115.83011583011583
8	23	20	20	823	820	820	112.5	1	2	TRUE	TRUE	FALSE	FALSE	9	FALSE	TRUE	TRUE	0.506835	115.83011583011583
7	23	20	20	723	720	720	112.5	1	2	TRUE	TRUE	FALSE	FALSE	9	FALSE	FALSE	TRUE	0.815763	2702.702702702703
9	10	10	10	910	910	910	175	1	2	TRUE	TRUE	TRUE	FALSE	12	FALSE	FALSE	TRUE	0.703133	579.1505791505792
7	23	20	20	723	720	720	175	1.5	2	TRUE	TRUE	FALSE	FALSE	13	TRUE	TRUE	TRUE	0.955746	2702.702702702703
7	22	20	20	722	720	720	112.5	1	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	FALSE	TRUE	0.8946040000000001	289.5752895752896
7	23	20	20	723	720	720	250	2	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	TRUE	1.193878	2702.702702702703
7	22	20	20	722	720	720	137.5	1.5	2	TRUE	TRUE	FALSE	FALSE	9	FALSE	FALSE	TRUE	1.037805	579.1505791505792
7	22	20	20	722	720	720	20	1	3	TRUE	TRUE	FALSE	TRUE	12	TRUE	FALSE	FALSE	1.428792	579.1505791505792
8	10	10	10	810	810	810	12.5	2.5	3	TRUE	TRUE	TRUE	TRUE	13	TRUE	FALSE	FALSE	1.568775	2702.702702702703
7	23	20	20	723	720	720	112.5	1.3333333333333333	2	TRUE	TRUE	FALSE	FALSE	12	FALSE	FALSE	TRUE	1.563948	2702.702702702703
8	10	10	10	810	810	810	175	1	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	FALSE	TRUE	1.119864	1158.3011583011585
7	22	20	20	722	720	720	62.5	0.6666666666666666	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	FALSE	TRUE	1.372477	2702.702702702703
9	10	10	10	910	910	910	137.5	1	2	TRUE	TRUE	FALSE	FALSE	11	FALSE	FALSE	TRUE	1.087684	115.83011583011583
8	24	20	30	824	820	830	250	1	2	TRUE	TRUE	FALSE	FALSE	9	FALSE	FALSE	TRUE	0.474655	2702.702702702703
7	22	20	20	722	720	720	112.5	1	2	TRUE	TRUE	TRUE	FALSE	9	FALSE	TRUE	TRUE	1.30329	2702.702702702703
7	23	20	20	723	720	720	112.5	1.5	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	FALSE	TRUE	0.704742	579.1505791505792
7	22	20	20	722	720	720	137.5	1	2	TRUE	TRUE	TRUE	FALSE	10	TRUE	FALSE	TRUE	0.6371640000000001	2702.702702702703
7	23	20	20	723	720	720	12.5	1	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	TRUE	TRUE	1.283982	2702.702702702703
7	22	20	20	722	720	720	30	1	2	TRUE	FALSE	TRUE	FALSE	12	FALSE	TRUE	TRUE	1.5768199999999999	2702.702702702703
8	10	10	10	810	810	810	250	1	2	TRUE	TRUE	FALSE	FALSE	13	FALSE	FALSE	TRUE	0.373288	1158.3011583011585
8	30	30	30	830	830	830	87.5	4	2	TRUE	TRUE	TRUE	FALSE	11	FALSE	TRUE	TRUE	0.550278	2702.702702702703
7	22	20	20	722	720	720	20	1	2	TRUE	TRUE	FALSE	TRUE	9	FALSE	FALSE	TRUE	1.5011970000000001	6563.706563706564
7	21	20	20	721	720	720	42.5	1	2	TRUE	TRUE	TRUE	FALSE	9	FALSE	TRUE	TRUE	0.22526000000000002	1158.3011583011585
7	22	20	20	722	720	720	112.5	2.5	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	FALSE	TRUE	1.028151	115.83011583011583
8	22	20	20	822	820	820	62.5	0.6666666666666666	3	TRUE	TRUE	TRUE	FALSE	8	TRUE	TRUE	FALSE	0.312146	2702.702702702703
9	10	10	10	910	910	910	87.5	1	3	TRUE	TRUE	TRUE	FALSE	13	FALSE	FALSE	FALSE	0.733704	2702.702702702703
8	22	20	20	822	820	820	42.5	2	2	TRUE	TRUE	TRUE	FALSE	9	FALSE	FALSE	TRUE	1.256629	2702.702702702703
8	22	20	20	822	820	820	87.5	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	TRUE	1.185833	2702.702702702703
9	30	30	30	930	930	930	42.5	0.5	2	TRUE	TRUE	TRUE	FALSE	10	FALSE	TRUE	TRUE	1.06194	1158.3011583011585
8	22	20	20	822	820	820	20	0	3	TRUE	TRUE	TRUE	FALSE	9	TRUE	FALSE	TRUE	0.606593	11583.011583011583
7	22	20	20	722	720	720	175	1	2	TRUE	TRUE	TRUE	FALSE	11	FALSE	FALSE	FALSE	0.526143	579.1505791505792
7	23	20	20	723	720	720	30	1.5	3	TRUE	TRUE	FALSE	TRUE	8	FALSE	FALSE	FALSE	0.994362	2702.702702702703
7	24	20	30	724	720	730	30	1	3	TRUE	TRUE	FALSE	TRUE	13	TRUE	FALSE	FALSE	0.701524	579.1505791505792
9	10	10	10	910	910	910	175	0.5	2	TRUE	TRUE	FALSE	FALSE	11	FALSE	TRUE	TRUE	1.6765780000000001	2702.702702702703
7	22	20	20	722	720	720	87.5	0.6666666666666666	3	TRUE	TRUE	FALSE	FALSE	10	TRUE	FALSE	FALSE	0.8994310000000001	2702.702702702703
7	24	20	30	724	720	730	62.5	0.6666666666666666	2	TRUE	TRUE	FALSE	TRUE	8	FALSE	FALSE	TRUE	1.17457	1158.3011583011585
7	23	20	20	723	720	720	112.5	0.6666666666666666	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	FALSE	TRUE	1.684623	1158.3011583011585
7	22	20	20	722	720	720	112.5	1	3	TRUE	TRUE	TRUE	FALSE	10	TRUE	TRUE	FALSE	1.465799	1158.3011583011585
7	22	20	20	722	720	720	112.5	1	2	TRUE	TRUE	TRUE	FALSE	8	FALSE	FALSE	TRUE	1.6025639999999999	289.5752895752896
7	22	20	20	722	720	720	87.5	1	2	TRUE	TRUE	FALSE	FALSE	12	TRUE	TRUE	TRUE	1.932409	2702.702702702703
7	22	20	20	722	720	720	62.5	3	1	TRUE	FALSE	TRUE	FALSE	8	TRUE	TRUE	TRUE	1.135954	2702.702702702703
8	22	20	20	822	820	820	62.5	1	2	TRUE	FALSE	FALSE	FALSE	9	TRUE	FALSE	TRUE	0.39742299999999997	1158.3011583011585
9	10	10	10	910	910	910	87.5	1	2	TRUE	TRUE	FALSE	FALSE	11	FALSE	TRUE	TRUE	1.718412	2702.702702702703
8	23	20	20	823	820	820	20	1	3	TRUE	TRUE	TRUE	FALSE	13	TRUE	TRUE	FALSE	0.45212900000000006	6563.706563706564
8	10	10	10	810	810	810	112.5	1.5	2	TRUE	TRUE	FALSE	FALSE	12	TRUE	FALSE	TRUE	1.6717509999999998	19.305019305019307
7	22	20	20	722	720	720	62.5	1	5	TRUE	TRUE	TRUE	TRUE	10	TRUE	FALSE	FALSE	0.65969	579.1505791505792
8	22	20	20	822	820	820	87.5	1.5	2	TRUE	TRUE	FALSE	FALSE	11	FALSE	TRUE	TRUE	0.7497940000000001	2702.702702702703
8	22	20	20	822	820	820	12.5	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	TRUE	0.181817	579.1505791505792
8	10	10	10	810	810	810	250	1.3333333333333333	3	TRUE	TRUE	FALSE	FALSE	12	FALSE	FALSE	FALSE	0.6709529999999999	2702.702702702703
7	23	20	20	723	720	720	112.5	1	2	TRUE	TRUE	TRUE	FALSE	11	FALSE	FALSE	TRUE	0.712787	2702.702702702703
8	10	10	10	810	810	810	250	1	2	TRUE	TRUE	TRUE	FALSE	8	TRUE	TRUE	TRUE	0.666126	1158.3011583011585
7	23	20	20	723	720	720	87.5	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	TRUE	1.06194	1158.3011583011585
7	22	20	20	722	720	720	5	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	TRUE	TRUE	1.4867160000000001	579.1505791505792
8	10	10	10	810	810	810	30	1	3	TRUE	TRUE	TRUE	FALSE	13	TRUE	FALSE	FALSE	1.047459	2702.702702702703
7	22	20	20	722	720	720	87.5	1	2	TRUE	TRUE	TRUE	FALSE	9	FALSE	TRUE	FALSE	0.8978220000000001	2702.702702702703
7	22	20	20	722	720	720	30	1	2	TRUE	TRUE	TRUE	FALSE	9	TRUE	FALSE	TRUE	0.984708	2702.702702702703
8	24	20	30	824	820	830	5	0	2	TRUE	FALSE	TRUE	FALSE	13	TRUE	FALSE	TRUE	0.8447250000000001	11583.011583011583
8	23	20	20	823	820	820	87.5	1	2	TRUE	TRUE	FALSE	TRUE	9	FALSE	FALSE	TRUE	0.378115	1158.3011583011585
8	24	20	30	824	820	830	30	1	2	TRUE	TRUE	TRUE	FALSE	13	FALSE	TRUE	FALSE	1.440055	2702.702702702703
8	30	30	30	830	830	830	87.5	1	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	FALSE	TRUE	0.616247	2702.702702702703
7	22	20	20	722	720	720	62.5	1.5	4	TRUE	TRUE	TRUE	TRUE	8	TRUE	FALSE	TRUE	1.998378	2702.702702702703
8	10	10	10	810	810	810	30	1	3	TRUE	TRUE	TRUE	FALSE	13	FALSE	TRUE	FALSE	1.192269	115.83011583011583
7	22	20	20	722	720	720	250	1.6666666666666667	2	TRUE	TRUE	FALSE	FALSE	12	FALSE	FALSE	TRUE	1.129518	2702.702702702703
8	21	20	20	821	820	820	87.5	1	2	TRUE	TRUE	TRUE	FALSE	8	FALSE	FALSE	TRUE	0.802891	2702.702702702703
8	30	30	30	830	830	830	30	1	1	TRUE	FALSE	FALSE	FALSE	10	TRUE	FALSE	TRUE	0.812545	11583.011583011583
7	22	20	20	722	720	720	112.5	1	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	FALSE	TRUE	0.716005	2702.702702702703
8	10	10	10	810	810	810	62.5	1	2	TRUE	TRUE	FALSE	FALSE	9	FALSE	FALSE	TRUE	0.268703	6563.706563706564
8	22	20	20	822	820	820	30	1	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	FALSE	FALSE	0.550278	11583.011583011583
7	24	20	30	724	720	730	250	1.5	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	FALSE	TRUE	1.6765780000000001	6563.706563706564
8	21	20	20	821	820	820	30	0	2	TRUE	TRUE	TRUE	TRUE	11	FALSE	FALSE	TRUE	1.555903	1158.3011583011585
